id_moi;ten_mike;giu;ly_do;width_m;n_xsec;us_node;ds_node;ch_start;ch_end;co_survey2020;so_doan
1113;DTM96-1;bo;linkchannel_otru;;0;;;0;500;no;1
1114;DTM96-2;bo;linkchannel_otru;;0;;;0;500;no;1
1115;DTM96-3;bo;linkchannel_otru;;0;;;0;500;no;1
1116;DTM97;bo;linkchannel_otru;20;1;;;0;500;no;1
1117;DTM97-1;bo;linkchannel_otru;;0;;;0;500;no;1
1118;DTM97-2;bo;linkchannel_otru;;0;;;0;500;no;1
1119;DTM97-3;bo;linkchannel_otru;;0;;;0;500;no;1
1120;DTM98;bo;linkchannel_otru;20;1;;;0;500;no;1
1121;DTM98-1;bo;linkchannel_otru;;0;;;0;500;no;1
1122;DTM98-2;bo;linkchannel_otru;;0;;;0;500;no;1
1123;DTM98-3;bo;linkchannel_otru;;0;;;0;500;no;1
1124;DTM99;bo;linkchannel_otru;20;1;;;0;500;no;1
1125;DTM99-1;bo;linkchannel_otru;;0;;;0;500;no;1
1126;Dai Ngai;GIU;co_mat_cat_mike;142;12;901;2060;0;30727;no;1
1127;DamThiTuong;GIU;co_mat_cat_mike;537;4;1195;1244;0;14489;no;1
1128;Dan Quan;GIU;co_mat_cat_mike;20;3;1527;1385;0;5725;no;1
1129;Dao;GIU;co_mat_cat_mike;29;3;239;2657;0;16400;no;1
1130;Dap Da;GIU;co_mat_cat_mike;20;2;2647;2833;0;7175;no;1
1131;Dap Tha La;GIU;co_mat_cat_mike;75;4;2793;;0;1000;no;1
1132;Dap Tra Su;GIU;co_mat_cat_mike;79;4;2794;;0;1000;no;1
1133;De Nman;GIU;co_mat_cat_mike;42;21;2640;2640;0;36570;no;2
1134;Dia Chuoi;GIU;co_mat_cat_mike;20;3;1382;455;0;2005;no;1
1135;Dinh;GIU;co_mat_cat_mike;20;3;2055;2510;0;8999;no;1
1136;Doan ket;GIU;co_mat_cat_mike;20;1;1103;;0;3675;no;1
1137;Dong An;bo;ngoai_lien_thong;174;2;;;0;9000;no;1
1138;Dong Binh;GIU;co_mat_cat_mike;20;3;1834;2864;0;7589;no;2
1139;Dong Da;GIU;co_mat_cat_mike;20;3;1799;1407;0;6346;no;1
1140;Dong Lon;GIU;co_mat_cat_mike;20;1;;11;0;2326;no;1
1141;Dong Nai;bo;ngoai_lien_thong;790;75;;;0;132426;no;1
1142;Dong Tien;GIU;co_mat_cat_mike;93;20;1483;1483;45000;90000;no;2
1143;Dong Tien3;GIU;co_mat_cat_mike;93;5;2561;2145;0;44036;no;1
1144;DongDaTN;GIU;co_mat_cat_mike;20;1;513;531;0;3709;no;1
1145;DongThang;GIU;co_mat_cat_mike;128;6;234;1125;0;15115;no;1
1146;Dua_do_Creck;GIU;co_mat_cat_mike;141;6;394;91;0;12631;no;1
1147;Dung;GIU;co_mat_cat_mike;50;4;2537;2090;0;14300;no;2
1148;Duong Hoa LT;GIU;co_mat_cat_mike;41;7;1881;118;0;17200;no;1
1149;Duong Lang;GIU;co_mat_cat_mike;20;3;2642;2642;0;5095;no;2
1150;Duong Mon;GIU;co_mat_cat_mike;20;4;6;2161;0;4317;no;1
1151;Duong Thet;GIU;co_mat_cat_mike;41;9;2013;58;0;24200;no;3
1152;DuongThet;GIU;co_mat_cat_mike;41;9;2092;351;0;1242;no;1
1153;DuongXuong1;GIU;co_mat_cat_mike;70;3;494;2428;0;3156;no;1
1154;DuongXuong2;GIU;co_mat_cat_mike;60;4;2427;2426;0;5817;no;1
1155;East Vaico;bo;ngoai_lien_thong;519;21;;;18099;98828;no;1
1156;FC066;bo;linkchannel_otru;2;1;;;0;500;no;1
1157;FC066-1;bo;linkchannel_otru;;0;;;0;500;no;1
1158;FC066-2;bo;linkchannel_otru;;0;;;0;500;no;1
1159;FC066-3;bo;linkchannel_otru;;0;;;0;500;no;1
1160;FC070;bo;linkchannel_otru;2;1;;;0;500;no;1
1161;FC070-1;bo;linkchannel_otru;;0;;;0;500;no;1
1162;FC070-2;bo;linkchannel_otru;;0;;;0;500;no;1
1163;FC077;bo;ngoai_lien_thong;2;1;;;0;500;no;1
1164;FC077-1;bo;ngoai_lien_thong;;0;;;0;500;no;1
1165;FC077-2;bo;ngoai_lien_thong;;0;;;0;500;no;1
1166;FC077-3;bo;ngoai_lien_thong;;0;;;0;500;no;1
1167;FC078;bo;ngoai_lien_thong;2;1;;;0;500;no;1
1168;FC078-1;bo;ngoai_lien_thong;;0;;;0;500;no;1
1169;FC078-2;bo;ngoai_lien_thong;;0;;;0;500;no;1
1170;FC078-3;bo;ngoai_lien_thong;;0;;;0;500;no;1
1171;FC079;bo;linkchannel_otru;2;1;;;0;500;no;1
1172;FC079-1;bo;linkchannel_otru;;0;;;0;500;no;1
1173;FC079-2;bo;linkchannel_otru;;0;;;0;500;no;1
1174;FC079-3;bo;linkchannel_otru;;0;;;0;500;no;1
1175;FC080;bo;linkchannel_otru;2;1;;;0;500;no;1
1176;FC080-1;bo;linkchannel_otru;;0;;;0;500;no;1
1177;FC080-2;bo;linkchannel_otru;;0;;;0;500;no;1
1178;FC080-3;bo;linkchannel_otru;;0;;;0;500;no;1
1179;FC096;bo;linkchannel_otru;2;1;;;0;500;no;1
1180;FC096-1;bo;linkchannel_otru;;0;;;0;500;no;1
1181;FC096-2;bo;linkchannel_otru;;0;;;0;500;no;1
1182;FC096-3;bo;linkchannel_otru;;0;;;0;500;no;1
1183;FC097;bo;linkchannel_otru;2;1;;;0;500;no;1
1184;FC097-1;bo;linkchannel_otru;;0;;;0;500;no;1
1185;FC097-2;bo;linkchannel_otru;;0;;;0;500;no;1
1186;FC097-3;bo;linkchannel_otru;;0;;;0;500;no;1
1187;FC098;bo;linkchannel_otru;2;1;;;0;500;no;1
1188;FC098-1;bo;linkchannel_otru;;0;;;0;500;no;1
1189;FC098-2;bo;linkchannel_otru;;0;;;0;500;no;1
1190;F_Br_Dw;bo;ngoai_lien_thong;5020;2;;;0;1000;no;1
1191;F_Br_Up;bo;ngoai_lien_thong;5020;2;;;0;1000;no;1
1192;F_Bridges;bo;ngoai_lien_thong;320;4;;;0;1000;no;1
1193;GCCKet;GIU;co_mat_cat_mike;29;6;912;1104;0;20845;no;1
1194;GO12_170;GIU;co_mat_cat_mike;89;3;2313;;0;16146;no;1
1195;GO134_140;GIU;co_mat_cat_mike;215;7;2326;2305;0;11558;no;1
1196;GO13_33;GIU;co_mat_cat_mike;100;3;2315;;0;17483;no;1
1197;GO14_15;GIU;co_mat_cat_mike;88;2;2957;2303;0;10543;no;1
1198;GO162_163;GIU;co_mat_cat_mike;115;2;2316;;0;17072;no;1
1199;GO168_169;GIU;co_mat_cat_mike;177;2;965;2957;0;2486;no;1
1200;GO27_28;GIU;co_mat_cat_mike;100;2;2314;;0;15183;no;1
1201;GO28_38;GIU;co_mat_cat_mike;87;16;2590;1033;0;28450;no;1
1202;GO29_30;GIU;co_mat_cat_mike;116;2;2311;2288;0;17442;no;1
1203;GO69_70;GIU;co_mat_cat_mike;117;2;2314;;0;18528;no;1
1204;GO73_75;GIU;co_mat_cat_mike;110;4;967;1019;0;32437;no;1
1205;GOCAT-HOCLUU;GIU;co_mat_cat_mike;95;19;803;223;0;24854;no;1
1206;GO_01_02;GIU;co_mat_cat_mike;120;2;1299;2305;0;5634;no;1
1207;GO_04_05;GIU;co_mat_cat_mike;96;2;252;2312;0;10997;no;1
1208;GO_06_12;GIU;co_mat_cat_mike;177;10;798;2598;0;48461;no;1
1209;GO_08;GIU;co_mat_cat_mike;71;2;2323;1298;0;10951;no;1
1210;GREATLAKE;bo;ngoai_lien_thong;63902;113;;;0;23844;no;1
1211;Ganh Hao;GIU;co_mat_cat_mike;175;19;2480;;0;50073;no;1
1212;Gia Hoang;GIU;co_mat_cat_mike;20;1;2286;1982;0;2786;no;1
1213;Giai Phong;GIU;co_mat_cat_mike;20;6;2040;2837;0;6823;no;2
1214;Giai Phong1;GIU;co_mat_cat_mike;20;6;1107;1872;0;4000;no;1
1215;Giai Phong2;GIU;co_mat_cat_mike;20;6;2506;2506;0;2678;no;2
1216;Giang Thanh;GIU;co_mat_cat_mike;118;13;2801;;0;24615;no;1
1217;Giao Hoa;GIU;co_mat_cat_mike;240;28;1077;2600;0;17657;no;1
1218;Giong Cam;GIU;co_mat_cat_mike;20;5;2082;;0;4989;no;1
1219;Giong_trom1;GIU;co_mat_cat_mike;76;3;1921;2729;0;7222;no;1
1220;Giua;GIU;co_mat_cat_mike;100;40;280;493;0;38658;no;1
1221;Goc;GIU;co_mat_cat_mike;20;4;910;1158;0;6169;no;1
1222;H7;GIU;co_mat_cat_mike;69;8;2066;2253;0;15000;no;1
1223;H9;GIU;co_mat_cat_mike;66;9;2067;2250;0;17400;no;1
1224;HAMGIANG;GIU;co_mat_cat_mike;90;3;883;1553;0;16600;no;1
1225;HANGMAI;GIU;co_mat_cat_mike;75;8;;2620;0;13358;no;1
1226;HB Hnho;GIU;co_mat_cat_mike;20;4;187;1272;0;9479;no;1
1227;HL-Cdao;GIU;co_mat_cat_mike;20;4;469;2698;0;5000;no;1
1228;HTTNghia;GIU;co_mat_cat_mike;20;4;2335;2335;0;11460;no;2
1229;Ha Giang;GIU;co_mat_cat_mike;69;13;2800;2262;0;22300;no;1
1230;Hai Phac;GIU;co_mat_cat_mike;20;2;1797;1892;0;5000;no;1
1231;Ham Luong;GIU;co_survey2020;1444;79;2588;;0;75388;no;1
1232;Ham Luong1;GIU;co_survey2020;217;6;1073;1079;0;11617;no;1
1233;HamLuong_1;GIU;co_survey2020;217;6;1069;1070;0;4291;no;1
1234;HamLuong_2;GIU;co_survey2020;601;12;1067;1094;0;3492;no;1
1235;HamLuong_3;GIU;co_survey2020;928;3;1079;1081;0;4626;no;1
1236;HamLuong_4;GIU;co_survey2020;486;5;1078;1083;0;13361;no;1
1237;HamLuong_5;GIU;co_survey2020;403;2;1097;1085;0;8916;no;1
1238;HamLuong_6;GIU;co_survey2020;1038;2;1086;1087;0;6255;no;1
1239;HangXoai;GIU;co_mat_cat_mike;118;2;1826;21;0;3229;no;1
1240;Hanh Gon;GIU;co_mat_cat_mike;20;2;;1546;0;2000;no;1
1241;Hau;GIU;co_mat_cat_mike;20;4;1994;2822;0;8000;no;1
1242;Hau Boi;GIU;co_mat_cat_mike;20;2;2646;2834;0;6443;no;1
1243;Hau BoiTN;GIU;co_mat_cat_mike;20;3;;2068;0;10613;no;1
1244;Hau Giang 3;GIU;co_mat_cat_mike;70;70;2352;2638;0;42712;no;4
1245;Hau_1;GIU;co_survey2020;197;2;95;97;0;8658;no;1
1246;Hau_10;GIU;co_mat_cat_mike;663;1;137;1130;0;6910;no;1
1247;Hau_11;GIU;co_survey2020;627;2;140;900;0;10077;no;1
1248;Hau_2;GIU;co_survey2020;319;1;107;108;0;7796;no;1
1249;Hau_3;GIU;co_survey2020;317;1;110;112;0;10233;no;1
1250;Hau_4;GIU;co_survey2020;505;4;116;119;0;18255;no;1
1251;Hau_5;GIU;co_survey2020;530;1;123;124;0;4289;no;1
1252;Hau_6;GIU;co_survey2020;430;1;126;127;0;4870;no;1
1253;Hau_7;GIU;co_survey2020;1020;5;128;141;0;30435;no;1
1254;Hau_8;GIU;co_survey2020;284;3;1127;1129;0;11218;no;1
1255;Hau_9;GIU;co_survey2020;568;1;134;1128;0;9241;no;1
1256;Hhao Dao;GIU;co_mat_cat_mike;20;2;613;444;0;5067;no;1
1257;Hoa Binh;GIU;co_mat_cat_mike;76;2;2143;947;0;15000;no;1
1258;Hoa Hung;GIU;co_mat_cat_mike;20;1;1414;1271;0;2966;no;1
1259;Hoc Hoa;GIU;co_mat_cat_mike;20;1;510;561;0;3784;no;1
1260;Hoi Dong Tuong;GIU;co_mat_cat_mike;32;6;1487;1487;0;16200;no;2
1261;Hon Soc;GIU;co_mat_cat_mike;25;12;2248;;0;12300;no;1
1262;Hong Ngu;GIU;co_mat_cat_mike;168;16;2603;576;0;44049;no;1
1263;Hong Ngu Cr;GIU;co_mat_cat_mike;192;4;;2603;0;5833;no;1
1264;Hong Ngu R;GIU;co_mat_cat_mike;154;3;2489;1148;0;5100;no;1
1265;Hphu Giua;GIU;co_mat_cat_mike;20;3;2511;1414;0;9452;no;1
1266;Hung Dien;GIU;co_mat_cat_mike;33;8;1151;2500;0;21500;no;2
1267;Hung Dien cau;GIU;co_mat_cat_mike;43;2;2500;;0;500;no;1
1268;Huynh Yeu;GIU;co_mat_cat_mike;20;2;1256;8;0;4521;no;1
1269;K 8000;GIU;co_mat_cat_mike;92;8;1534;1305;0;6722;no;1
1270;K 96-Long Hung;GIU;co_mat_cat_mike;20;2;2612;1157;0;4647;no;1
1271;K 96LHung;GIU;co_mat_cat_mike;20;2;1174;2612;0;5210;no;1
1272;K. 14-9;GIU;co_mat_cat_mike;20;5;2474;2694;0;12260;no;8
1273;K. 14-91;GIU;co_mat_cat_mike;20;2;636;2338;0;4015;no;1
1274;K. 30Thu8Thu9;GIU;co_mat_cat_mike;16;5;2188;2228;0;5726;no;1
1275;K. 30Thu8XeoBan;GIU;co_mat_cat_mike;16;3;2203;1584;0;5404;no;1
1276;K. 30Thu9Thu10;GIU;co_mat_cat_mike;16;5;2189;1586;0;5172;no;1
1277;K. 30XeoBanXeoQuao;GIU;co_mat_cat_mike;16;5;2202;1583;0;6052;no;1
1278;K. 30XeoNgat;GIU;co_mat_cat_mike;16;5;2192;1587;0;4221;no;1
1279;K. 30XeoNgatThu10;GIU;co_mat_cat_mike;16;5;2190;1586;0;4592;no;1
1280;K. An No;GIU;co_mat_cat_mike;45;4;917;1967;0;11044;no;1
1281;K. Ba Xam _Goi_1;GIU;co_mat_cat_mike;131;2;908;1159;0;8832;no;1
1282;K. Ba Xam _Goi_2;GIU;co_mat_cat_mike;100;2;1159;2333;0;4659;no;1
1283;K. Ba Xam _Goi_3;GIU;co_mat_cat_mike;100;2;2332;1176;0;4910;no;1
1284;K. Ba Xam _Goi_4;GIU;co_mat_cat_mike;100;2;1176;2614;0;6555;no;1
1285;K. Ba Xam _Goi_5;GIU;co_mat_cat_mike;97;2;2614;1963;0;8759;no;1
1286;K. Bao Bien;GIU;co_mat_cat_mike;50;3;911;902;0;8037;no;1
1287;K. Bien Nhi;GIU;co_mat_cat_mike;63;10;2622;;0;17114;no;1
1288;K. CCC4;GIU;co_mat_cat_mike;20;3;1237;1534;0;8332;no;2
1289;K. Cai Cung;GIU;co_mat_cat_mike;64;14;458;;0;13388;no;1
1290;K. Cai Keo;GIU;co_mat_cat_mike;23;7;470;1024;0;13294;no;1
1291;K. Cai Xe_Ngan Ro;GIU;co_mat_cat_mike;45;5;914;905;0;20560;no;1
1292;K. Cay Bong;GIU;co_mat_cat_mike;110;2;460;1028;465;28277;no;1
1293;K. Chua Phat;GIU;co_mat_cat_mike;56;8;454;;0;11937;no;1
1294;K. Dong Cung;GIU;co_mat_cat_mike;181;6;;;0;14441;no;1
1295;K. Dong Tranh;bo;ngoai_lien_thong;653;18;;;0;36986;no;1
1296;K. DuongRung;GIU;co_mat_cat_mike;16;1;;2201;0;1849;no;1
1297;K. DuongRung1;GIU;co_mat_cat_mike;16;3;2201;1357;0;600;no;1
1298;K. Hai Sen;GIU;co_mat_cat_mike;19;4;533;2212;0;5204;no;1
1299;K. Hang;GIU;co_mat_cat_mike;56;4;1316;668;0;4311;no;1
1300;K. Ho Phong;GIU;co_mat_cat_mike;200;8;464;1027;0;16942;no;1
1301;K. Hoa Phu;GIU;co_mat_cat_mike;68;9;197;;0;8629;no;1
1302;K. Kiem Lam;GIU;co_mat_cat_mike;29;4;199;1230;0;10216;no;1
1303;K. Kim Quy;GIU;co_mat_cat_mike;65;10;668;;0;12173;no;1
1304;K. LONG TAU;bo;ngoai_lien_thong;755;12;;;0;23472;no;1
1305;K. Lam Khiet;GIU;co_mat_cat_mike;24;11;545;1225;0;15031;no;1
1306;K. Lang Thu 7;GIU;co_mat_cat_mike;79;14;658;725;0;38646;no;1
1307;K. Lang Tram;GIU;co_mat_cat_mike;74;12;687;2175;0;27783;no;3
1308;K. Lo Xe;GIU;co_mat_cat_mike;68;4;252;;0;18515;no;1
1309;K. Lo Xe 1;GIU;co_mat_cat_mike;49;11;2480;1245;0;20200;no;1
1310;K. Muong Dao1;GIU;co_mat_cat_mike;18;3;2195;1594;0;1865;no;1
1311;K. MuongDao;GIU;co_mat_cat_mike;16;2;1594;1215;0;4284;no;1
1312;K. Nang Ren;GIU;co_mat_cat_mike;31;12;2157;190;0;47357;no;1
1313;K. Ngan Dua - BL1;GIU;co_mat_cat_mike;65;5;452;2164;0;27743;no;1
1314;K. Ngan Dua - BL2;GIU;co_mat_cat_mike;87;2;2164;2852;0;15192;no;1
1315;K. Ong Don;GIU;co_mat_cat_mike;49;7;250;964;0;22756;no;1
1316;K. Phong Thanh Tay;GIU;co_mat_cat_mike;42;3;732;2171;0;21353;no;2
1317;K. Ranh;GIU;co_mat_cat_mike;57;12;1225;734;0;42887;no;1
1318;K. SO 1;bo;ngoai_lien_thong;107;2;;;0;416;no;1
1319;K. SO 2;bo;ngoai_lien_thong;88;7;;;0;410;no;1
1320;K. Sau Sanh;GIU;co_mat_cat_mike;25;8;2862;1228;0;11095;no;1
1321;K. So Khong;GIU;co_mat_cat_mike;21;4;687;2625;0;7853;no;1
1322;K. Tac Van;GIU;co_mat_cat_mike;224;2;474;1019;0;9204;no;1
1323;K. Tam Ngan;GIU;co_mat_cat_mike;38;18;1326;1326;0;23323;no;2
1324;K. Tan Phong;GIU;co_mat_cat_mike;59;12;737;2174;0;27831;no;3
1325;K. TanThanh_TacVan;GIU;co_mat_cat_mike;58;2;475;2177;0;7137;no;1
1326;K. Thuyloi2;GIU;co_mat_cat_mike;16;2;1416;1417;0;5345;no;1
1327;K. Tong Cang_1;GIU;co_mat_cat_mike;20;2;1176;2613;0;8048;no;1
1328;K. Tong Cang_2;GIU;co_mat_cat_mike;20;2;2613;1964;0;6001;no;1
1329;K. Truong Toa;GIU;co_mat_cat_mike;24;9;2860;1229;0;14020;no;1
1330;K. Vinh Loc 1;GIU;co_mat_cat_mike;29;13;2854;2167;0;17703;no;1
1331;K. Vinh Loc 2;GIU;co_mat_cat_mike;33;13;2167;454;0;24211;no;1
1332;K. Vinh Loi 1;GIU;co_mat_cat_mike;25;9;203;2169;0;17592;no;1
1333;K. Vinh Loi 2;GIU;co_mat_cat_mike;27;11;2169;458;0;19260;no;1
1334;K. Vinh My ngoai;GIU;co_mat_cat_mike;55;8;456;;0;12215;no;1
1335;K. Xang;GIU;co_mat_cat_mike;20;2;189;2508;0;5879;no;1
1336;K. Xeo Can;GIU;co_mat_cat_mike;24;11;1227;547;0;9680;no;1
1337;K. Xeo Doi;GIU;co_mat_cat_mike;16;3;2200;1582;0;5713;no;1
1338;K. Xeo Doi1;GIU;co_mat_cat_mike;18;4;;2200;0;1660;no;1
1339;K. Xeo La;GIU;co_mat_cat_mike;43;8;664;;0;10690;no;1
1340;K. Xeo Nhao;GIU;co_mat_cat_mike;41;9;658;;0;14247;no;1
1341;K. Xeo Vet;GIU;co_mat_cat_mike;16;5;2199;1580;0;3674;no;1
1342;K. Xeo Vet1;GIU;co_mat_cat_mike;16;2;;2199;0;1392;no;1
1343;K. XeoBa5 Nhu;GIU;co_mat_cat_mike;16;5;2198;1578;0;2655;no;1
1344;K.1;GIU;co_mat_cat_mike;15;5;730;208;0;8313;no;1
1345;K.1-5;GIU;co_mat_cat_mike;10;1;1424;2621;0;2568;no;1
1346;K.1-6;GIU;co_mat_cat_mike;15;2;1438;2178;0;3354;no;1
1347;K.13;GIU;co_mat_cat_mike;10;2;;1470;0;2891;no;1
1348;K.19/5;GIU;co_mat_cat_mike;20;5;2049;274;0;17153;no;1
1349;K.2;GIU;co_mat_cat_mike;10;1;1466;;0;1821;no;1
1350;K.2-9;GIU;co_mat_cat_mike;32;13;2369;811;0;3556;no;1
1351;K.30-4;GIU;co_mat_cat_mike;19;4;1160;;0;1941;no;1
1352;K.AnHa;bo;ngoai_lien_thong;92;4;;;0;9270;no;1
1353;K.AnTho;GIU;co_mat_cat_mike;80;5;1005;1453;0;2800;no;1
1354;K.AnTho1;GIU;co_mat_cat_mike;80;3;1453;1457;0;1100;no;1
1355;K.AnThuy3;GIU;co_mat_cat_mike;80;5;1455;2916;0;6500;no;1
1356;K.BChau;GIU;co_mat_cat_mike;80;8;406;2735;0;11500;no;1
1357;K.BS-Thnhat10;GIU;co_mat_cat_mike;80;2;1432;1429;0;500;no;1
1358;K.BS-Thnhat11;GIU;co_mat_cat_mike;80;2;1429;1430;0;700;no;1
1359;K.BS-Thnhat12;GIU;co_mat_cat_mike;80;5;1430;2915;0;3000;no;1
1360;K.BS-Thnhat3;GIU;co_mat_cat_mike;80;5;1427;999;0;2200;no;1
1361;K.BS-Thnhat4;GIU;co_mat_cat_mike;80;4;1428;999;0;2050;no;1
1362;K.BS-Thnhat6;GIU;co_mat_cat_mike;80;2;1456;1431;0;500;no;1
1363;K.BS-thanhnhat1;GIU;co_mat_cat_mike;80;5;1426;1000;0;2500;no;1
1364;K.BaBeo;GIU;co_mat_cat_mike;10;1;2184;1354;0;13933;no;1
1365;K.BaBeo1;GIU;co_mat_cat_mike;10;1;1436;1435;0;978;no;1
1366;K.BaBeo2;GIU;co_mat_cat_mike;10;1;1434;1433;0;228;no;1
1367;K.BaLo;GIU;co_mat_cat_mike;90;5;809;1008;0;4000;no;1
1368;K.BaThuoc_1;GIU;co_mat_cat_mike;10;2;1162;1447;0;1759;no;1
1369;K.BaThuoc_2;GIU;co_mat_cat_mike;10;2;1447;1444;0;1382;no;1
1370;K.BacLieuDiVinhChau;GIU;co_mat_cat_mike;10;1;1465;1476;0;10567;no;1
1371;K.BacPhen;GIU;co_mat_cat_mike;69;3;2959;2402;0;3900;no;1
1372;K.Baty;bo;ngoai_lien_thong;73;4;;;0;3857;no;1
1373;K.BinhLong;GIU;co_mat_cat_mike;80;4;1002;888;0;2100;no;1
1374;K.BoDay;GIU;co_mat_cat_mike;80;5;2929;893;0;3500;no;1
1375;K.BongKien;GIU;co_mat_cat_mike;255;1;1449;2223;0;2460;no;1
1376;K.ChetBuoi;GIU;co_mat_cat_mike;10;1;;1424;0;3756;no;1
1377;K.Chua;GIU;co_mat_cat_mike;10;1;1442;1604;0;2429;no;1
1378;K.CongDoan;GIU;co_mat_cat_mike;10;1;1902;1057;0;4493;no;1
1379;K.CongNghiep;GIU;co_mat_cat_mike;10;1;1445;1446;0;2867;no;1
1380;K.CongXang1;bo;ngoai_lien_thong;61;2;;;0;2164;no;1
1381;K.CongXang2;bo;ngoai_lien_thong;63;1;;;0;1712;no;1
1382;K.CongXang3;bo;ngoai_lien_thong;62;1;;;0;584;no;1
1383;K.CongXang4;bo;ngoai_lien_thong;60;3;;;0;2542;no;1
1384;K.Cung;GIU;co_mat_cat_mike;80;5;994;2926;0;2600;no;1
1385;K.DCThong;GIU;co_mat_cat_mike;90;5;810;1009;0;2500;no;1
1386;K.DaiTruong;GIU;co_mat_cat_mike;67;4;2727;395;0;8755;no;1
1387;K.DamLay2_2;bo;ngoai_lien_thong;61;3;;;0;1504;no;1
1388;K.DanQuan(MuiChui);GIU;co_mat_cat_mike;10;1;1604;1443;0;3751;no;1
1389;K.DuongXuong;GIU;co_mat_cat_mike;10;2;1463;959;0;4840;no;1
1390;K.GIUAXEOQUAN_XEOQUAO;GIU;co_mat_cat_mike;16;2;;2202;0;2590;no;1
1391;K.GiayLang-BungTum;GIU;co_mat_cat_mike;10;1;1966;1461;0;9690;no;1
1392;K.HPhu-Hquoi;GIU;co_mat_cat_mike;80;5;1000;889;0;2600;no;1
1393;K.HaiSuong;GIU;co_mat_cat_mike;255;1;476;1478;0;6525;no;1
1394;K.HaiVe;GIU;co_mat_cat_mike;80;4;2963;2921;0;4500;no;1
1395;K.HoaThanh;GIU;co_mat_cat_mike;255;1;1011;2222;0;2348;no;1
1396;K.Hoai-Belan;GIU;co_mat_cat_mike;80;2;2913;2917;0;3043;no;1
1397;K.Kchien1;GIU;co_mat_cat_mike;80;3;1007;1825;0;1500;no;1
1398;K.Kchien2;GIU;co_mat_cat_mike;80;3;1825;1467;0;1300;no;1
1399;K.Kchien3;GIU;co_mat_cat_mike;80;2;1467;1441;0;500;no;1
1400;K.Kchien4;GIU;co_mat_cat_mike;80;4;1441;1448;0;2500;no;1
1401;K.Kchien5;GIU;co_mat_cat_mike;80;4;1448;2468;0;2000;no;1
1402;K.LHai;GIU;co_mat_cat_mike;80;6;2927;894;0;6600;no;1
1403;K.LangTuong;GIU;co_mat_cat_mike;80;4;1454;1002;0;2400;no;1
1404;K.LienHong;GIU;co_mat_cat_mike;80;5;2206;1455;0;4500;no;1
1405;K.Lienxa;GIU;co_mat_cat_mike;80;6;2965;2919;0;4500;no;1
1406;K.Lo;GIU;co_mat_cat_mike;10;1;;1459;0;2699;no;1
1407;K.LoBac;GIU;co_mat_cat_mike;18;3;1824;805;0;2600;no;1
1408;K.LoMe;GIU;co_mat_cat_mike;80;4;411;1001;0;3500;no;1
1409;K.LuBu-BungTum;GIU;co_mat_cat_mike;10;1;;;0;8215;no;1
1410;K.MaXaHai;GIU;co_mat_cat_mike;10;1;1477;188;0;6809;no;1
1411;K.MieuOngTa1;GIU;co_mat_cat_mike;13;3;492;960;0;8063;no;1
1412;K.MieuOngTa2;GIU;co_mat_cat_mike;20;2;1463;2440;0;3366;no;1
1413;K.MieuOngTa3;GIU;co_mat_cat_mike;20;2;543;2440;0;3868;no;1
1414;K.MieuOngTa4;GIU;co_mat_cat_mike;20;2;1462;2439;0;1292;no;1
1415;K.MieuOngTa5;GIU;co_mat_cat_mike;20;1;2439;542;0;4074;no;1
1416;K.MieuOngTa_1;GIU;co_mat_cat_mike;13;3;1421;1468;0;1732;no;1
1417;K.MieuOngTa_2;GIU;co_mat_cat_mike;20;2;1302;1421;0;2021;no;1
1418;K.MieuOngTa_3;GIU;co_mat_cat_mike;20;2;2293;1302;0;1083;no;1
1419;K.Moi;GIU;co_mat_cat_mike;20;3;426;;0;5975;no;1
1420;K.NamCan-LaiHoa;GIU;co_mat_cat_mike;10;1;191;;0;8858;no;1
1421;K.NamDong;bo;ngoai_lien_thong;78;6;;;0;8431;no;1
1422;K.NamLe;GIU;co_mat_cat_mike;80;4;1003;888;0;1800;no;1
1423;K.NamSon;GIU;co_mat_cat_mike;80;5;997;2931;0;3500;no;1
1424;K.NamTinh;GIU;co_mat_cat_mike;80;6;2920;897;0;5000;no;1
1425;K.Ngang;GIU;co_mat_cat_mike;21;3;983;1627;0;6210;no;1
1426;K.NguyenLong1;GIU;co_mat_cat_mike;80;3;1452;1456;0;1000;no;1
1427;K.NoiCLCB;GIU;co_mat_cat_mike;80;2;538;486;0;1235;no;1
1428;K.OngCa;GIU;co_mat_cat_mike;15;1;207;728;0;7620;no;1
1429;K.OngMan;GIU;co_mat_cat_mike;10;2;194;1465;0;5968;no;1
1430;K.OngTa1;GIU;co_mat_cat_mike;40;1;219;1469;0;410;no;1
1431;K.OngTa2;GIU;co_mat_cat_mike;40;1;1524;2131;0;6520;no;1
1432;K.PVChop;GIU;co_mat_cat_mike;80;6;2465;2962;0;4700;no;1
1433;K.PhanKhoanh;GIU;co_mat_cat_mike;10;1;2617;2619;0;10569;no;1
1434;K.R.Trai;GIU;co_mat_cat_mike;10;2;;1445;0;2484;no;1
1435;K.RachLa;GIU;co_mat_cat_mike;80;5;407;2961;0;3000;no;1
1436;K.Rachlon-2;GIU;co_mat_cat_mike;80;6;996;2930;0;3800;no;1
1437;K.RanhKh-Kt;GIU;co_mat_cat_mike;10;2;1058;2218;0;4775;no;1
1438;K.So2;bo;ngoai_lien_thong;88;7;;;0;2500;no;1
