id_nut;cha_branch;chainage;nhanh_noi_vao
2283;Rach_Bang_Tang;4501.0;Rach_Ba_Kich:DS:0
2284;Rach_Cai_Dau;0.0;Kenh_Nga_Cay:US:0
2285;Rach_Cai_Dau;921.0;Co Ba:DS:0
2286;Rach_Cai_Dau;2576.0;Gia Hoang:US:0|Cai Cui:DS:0
2287;Rach_Duong_Keo2;15737.0;Rach_Ba_Thanh:US:0
2288;Rach_Duong_Keo2;25397.0;GO29_30:DS:0
2289;Rachchiem;3960.0;Tandinhriver:US:0
2290;Rachchiem;5271.0;trangoa_n1:US:0|LaGhi:DS:0
2291;Ranh Hat;1270.0;TSH71:US:0
2292;Ranh Hat;15000.0;TSH125:US:0
2293;RanhHat2;3676.0;K.MieuOngTa_3:US:0
2294;RanhTinh;1098.0;16000:DS:0
2295;RanhTinh;2548.0;SauKim:US:0
2296;RanhTinh;4079.0;OngHai:US:0|KenhGiua_2:DS:0
2297;Rau Cau;652.0;Kenh_Rao_Can:US:0
2298;RauDuaR;871.0;ZZZ_CM98:DS:0
2299;Ray;4968.0;ST Thoa:DS:0
2300;Ray;6000.0;Sa Di:US:0|Sa Di:DS:2
2301;Re;3530.0;Sa Lon:DS:4|Sa Lon:US:5
2302;Re;9631.0;Sa Lon1:US:0
2303;S. Cua Lon-Bo De;3047.0;GO14_15:DS:0
2304;S. Cua Lon-Bo De;4221.0;Rach_Duong_Keo2:US:0
2305;S. Cua Lon-Bo De;7773.0;GO134_140:DS:0|GO_01_02:DS:0
2306;S. Cua Lon-Bo De;8507.0;Branch1169:DS:0
2307;S. Cua Lon-Bo De;18492.0;Branch1167:DS:0
2308;S. Cua Lon-Bo De;21655.0;Branch1166:DS:0
2309;S. Cua Lon-Bo De;23513.0;Rach Cai Nhap:DS:0
2310;S. Cua Lon-Bo De;27445.0;Rach_Ba_Thanh:DS:0
2311;S. Cua Lon-Bo De;32405.0;GO29_30:US:0
2312;S. Cua Lon-Bo De;33791.0;GO_04_05:DS:0
2313;S. Cua Lon-Bo De;38951.0;GO12_170:US:0
2314;S. Cua Lon-Bo De;43438.0;GO27_28:US:0|GO69_70:US:0
2315;S. Cua Lon-Bo De;44948.0;GO13_33:US:0
2316;S. Cua Lon-Bo De;49829.0;GO162_163:US:0
2317;S. Dam Doi;8186.0;ZZZ_RachDamDoi:US:0
2318;S. Dam Doi;10837.0;ZZZ_RachGiongNhum:US:0
2319;S. Dam Doi;11830.0;CaiBongR:DS:0|Branch1157:US:0
2320;S. Dam Doi;18600.0;LauQuocGia:DS:0
2321;S. Dam Doi;22758.0;Branch1159:DS:0
2322;S. Dam Doi;23699.0;Branch1162:DS:0
2323;S. Dam Doi;24430.0;GO_08:US:0
2324;S. Dam Doi;28160.0;MuongDaoR:DS:0
2325;S. Dam Doi;29247.0;ZZZ_KenhOngDienCM:US:0
2326;S. Dam Doi;33563.0;GO134_140:US:0
2327;SHU_22_23;1664.0;Muong Lo2:US:0|Muong Lo2:DS:1
2328;SHU_22_23;6799.0;Cai Cau:DS:1
2329;ST Thoa;3228.0;Sa Mop:US:0
2330;ST Thoa;3731.0;Sa Di:US:2|Sa Di:DS:5
2331;ST29_ST56;2407.0;U-QLPH51:DS:0
2332;ST29_ST56;3721.0;K. Ba Xam _Goi_3:US:0
2333;ST29_ST56;4850.0;K. Ba Xam _Goi_2:DS:0
2334;ST29_ST56;11821.0;CXNRo1:US:0
2335;ST59_ST61;8507.0;HTTNghia:US:0|HTTNghia:DS:1
2336;ST59_ST61;10055.0;Tan Hoa:US:0
2337;ST59_ST61;10789.0;Sa Mop1:DS:0
2338;ST59_ST61;11875.0;K. 14-91:DS:0
2339;ST59_ST61;12460.0;Rach Choc:DS:0
2340;ST59_ST61;13325.0;ST Thoa:US:0
2341;ST59_ST61;14841.0;U-QLPH49:DS:0
2342;ST59_ST61;16042.0;Ta Lon:DS:0|Ray:DS:0
2343;STDNgai;2931.0;Thep:DS:0
2344;STDNgai;12401.0;Chong Chac:US:0|Sau ThuocTN:US:0
2345;Sa Lon1;7000.0;Sa Lon:US:0|Sa Lon:DS:5
2346;Sa Mop;420.0;Sa Di:DS:3|Sa Di:US:5
2347;Sa Mop;988.0;Sa Mop1:US:0
2348;Sa Mop1;2088.0;Sa Di:US:3|Sa Di:DS:4
2349;Sa Rai cau;500.0;Sa Rai:US:0
2350;Saintenoy;9425.0;CMP_Cai Tac:US:0
2351;Saintenoy;13895.0;My Thuan:US:0|Xeo Mon:US:1|Xeo Mon:DS:2
2352;Saintenoy;22506.0;Hau Giang 3:US:0|Hau Giang 3:DS:2
2353;Saintenoy5;9254.0;Tra Cu Can:DS:0|Tra Coi:US:0
2354;Saintenoy5;12921.0;Cay Cong:US:0|Xeo Gua:DS:0
2355;Saintenoy5;16224.0;My Hung:US:0
2356;Sarai_Creck;8373.0;kenhngan:US:0
2357;Sarai_Creck;9521.0;tuongtho:DS:0
2358;So 1;7900.0;Cai Beo:US:0|Cai Beo:DS:1
2359;So 1;8530.0;Hoi Dong Tuong:US:1|Kenh_Pham_Hung:US:0
2360;So 1;15500.0;K307:US:0|K307:DS:1
2361;So 1_2;16176.0;K5:US:1
2362;Soc Don;1377.0;Thong Luu:DS:0
2363;Soc Trang;5202.0;Ba Rinh CMP_Moi:DS:0|Ba Rinh Moi:US:0
2364;Soc Trang;13922.0;TH Giong Cat:US:0|THGCat:DS:0
2365;Soc Trang;26281.0;An Tap:DS:0
2366;Soc Trang;27344.0;Bo Thao:DS:0
2367;Soc Trang;28382.0;NNLon:DS:0
2368;Soc Trang;29117.0;STDNgai:DS:1
2369;Soc Trang;31723.0;K.2-9:US:0
2370;SocTro;6000.0;binhphu_bapho:US:0
2371;Song Cu;2609.0;Thay Pho:DS:1
2372;Song Trang;19000.0;Bau Nau1:US:1
2373;Song Trang cau;500.0;Song Trang:US:0
2374;SongBinhDi;7087.0;Bung_Binh_Thien_Lon:DS:0
2375;Song_Cai_Rang;1270.0;APMYXEOLAXEOGIUA:US:0
2376;Song_Cai_Rang;8200.0;Kenh_Nga_Cay:DS:0
2377;Song_Cai_Rang;9422.0;Ong Hoach:DS:0
2378;Song_Cai_Rang;10033.0;Cai Tat:DS:0
2379;Song_Cui;1705.0;SongCui1:US:0
2380;Song_Giuc_Thuong;2116.0;TSH7:DS:0
2381;Song_Giuc_Thuong;5160.0;TSH8:DS:0
2382;Song_Tap_Ren;2874.0;Muong Lo2:US:1|Muong Lo2:DS:2
2383;Song_Tap_Ren;4582.0;Bung Tuc:DS:1
2384;Song_Tap_Ren;7880.0;TCMNeo:DS:1
2385;StungSlout;48248.0;Tra Du:US:1
2386;T4;5900.0;Ba Kieng:US:0|Ba Kieng:DS:1
2387;T6;6600.0;Ba Kieng:US:1|Ba Kieng:DS:2
2388;T8;6800.0;Ba Kieng:US:2|Ba Kieng:DS:3
2389;TC Nhan;8068.0;Lung Sen:DS:0
2390;TCMNeo;5646.0;CDXDong:DS:2
2391;TH Giong Cat;4514.0;An Tap:US:0|An Tap:DS:1|BRTaLiem:DS:0|BRTaLiem:US:1
2392;TH Giong Cat;6000.0;Ba Rinh CMP_Moi:DS:1|Ba Rinh CMP_Moi:US:2
2393;THAURAU-TANLAP;6000.0;SARAICANAL:DS:0
2394;THAURAU-TANLAP;8122.0;VINHBINH:US:0
2395;THAURAU-TANLAP;8834.0;VINHKIMCANAL:DS:0
2396;THGCat;1492.0;30-4:US:0|30-4:DS:1
2397;THONGNHAT_CANAL;932.0;Ongxayriver:DS:0
2398;THONGNHAT_CANAL;4699.0;tapsonriver:US:0
2399;THONGNHAT_CANAL;6144.0;Tapngairiver:DS:0
2400;THONGNHAT_CANAL;10349.0;KENH3-2:US:0
2401;THONGNHAT_CANAL;11406.0;BASI_CR:DS:0
2402;THONGNHAT_CANAL;12508.0;K.BacPhen:DS:0
2403;THONGNHAT_CANAL;16507.0;Thanhnguyenriver:DS:0
2404;THONGNHAT_CANAL;18441.0;TRAVINH:DS:0
2405;THONGNHAT_CANAL;24457.0;LONG_HIEPCR:US:0
2406;TRAVINH;9599.0;tamphuong:US:0
2407;TRAVINH;10736.0;ngaihiep:DS:0
2408;TRAVINH;13524.0;nhatho_vannhat:DS:0
2409;TRAVINH;15431.0;K.TraCuong:DS:0
2410;TRA_NGOA;722.0;Rachchiem:US:0
2411;TRA_NGOA;5145.0;trangoa_n1:DS:0
2412;TRA_NGOA;7573.0;tuongtho:US:0
2413;TRA_NGOA;8705.0;BONGLOT_CR:US:0
2414;TRA_NGOA;11752.0;MTT04:DS:0
2415;TRA_NGOA;12837.0;BUNGTRUONG:DS:0
2416;TRA_NGOA;14602.0;Banghe_Ngaichanh:US:0
2417;TRA_NGOA;18325.0;NGAHAU:DS:0
2418;TRA_NGOA;21875.0;Tongton_Rumsoc:US:0
2419;TRA_NGOA;23174.0;CAIHOP:DS:0
2420;TRA_NGOA;23797.0;Tra_ech:US:0
2421;TRA_NGOA;28472.0;MYVAN:US:0|15_9 canal:DS:0
2422;TRA_NGOA;33479.0;2-9_DOWN:US:0
2423;TRA_NGOA;39725.0;THONGNHAT_CANAL:US:0|CANCHONG:DS:0
2424;TSH;2300.0;TSH58:DS:0
2425;TSH1;3651.0;TSH2:DS:0|K.ThoiThuy1:DS:0
2426;TSH1;4840.0;TSH3:DS:0|DuongXuong2:DS:0
2427;TSH1;11617.0;DuongXuong2:US:0
2428;TSH1;12059.0;DuongXuong1:DS:0
2429;TSH108;3736.0;TSH109:US:0
2430;TSH109;5029.0;TSH110:US:0
2431;TSH111;1684.0;TSH112:US:0
2432;TSH111;4046.0;TSH114:US:0
2433;TSH119;543.0;TSH120:US:0
2434;TSH119;4689.0;LoXeMoi:DS:0
2435;TSH119;5860.0;TSH121:US:0
2436;TSH119;10974.0;TSH122:US:0
2437;TSH124;3158.0;TSH132:DS:0
2438;TSH139;2471.0;NhaSi3:US:0|TSH138:DS:0
2439;TSH2;4385.0;K.MieuOngTa4:DS:0|K.MieuOngTa5:US:0
2440;TSH2;7326.0;K.MieuOngTa2:DS:0|K.MieuOngTa3:DS:0
2441;TSH2;8521.0;K.ThoiThuy2:US:0
2442;TSH3;3229.0;BanBe1:US:0
2443;TSH3;3961.0;K.ThoiThuy1:US:0
2444;TSH47;2148.0;TSH44:DS:0
2445;TSH48;1769.0;TSH55:US:0
2446;TSH48;3650.0;TSH51:DS:0
2447;TSH48;4323.0;TSH53:US:0
2448;TSH49;3567.0;TSH48:DS:0
2449;TSH5;4038.0;R. Ta Nien1:DS:0
2450;TSH6;2657.0;KaDam1:US:0|TSH8:US:0
2451;TSH6;4804.0;TSH7:US:0
2452;TSH7;2375.0;KhoenAXay:US:0
2453;TSH71;877.0;TSH69:DS:0
2454;TSH82;1297.0;TSH86:US:0|TSH85:US:0
2455;TSH84;2515.0;TSH83:DS:0
2456;TSH84;4836.0;TSH85:DS:0
2457;TSH84;6324.0;TSH86:DS:0
2458;TSH98;3050.0;TSH108:US:0|TSH107:DS:0
2459;TSH98;4219.0;TSH106:DS:0
2460;TSH98;6317.0;TSH104:DS:0
2461;TSH98;7265.0;TSH103:DS:0
2462;TSH98;9245.0;TSH101:DS:0
2463;TSH98;11292.0;TSH99:DS:0
2464;TT103;2082.0;kenh142:US:0|tranvdong:US:0
2465;TT103;5593.0;R.Gia:DS:0|K.PVChop:US:0
2466;TT103;6617.0;champeaix:DS:0
2467;TT107;519.0;kenh141:US:0
2468;TT107;3094.0;K.Kchien5:DS:0
2469;TV08_54;9763.0;TV09_TV33:US:0
2470;TV08_54;15054.0;TV13_14:DS:0
2471;TV08_54;18251.0;TV09_TV33:DS:0|TV_28_32_2006:DS:0
2472;TV_10_15_2006;2549.0;TV_16_30_2006:US:0
2473;TV_10_15_2006;9683.0;TV_16_30_2006:DS:0
2474;Ta Lon;2718.0;K. 14-9:US:0|K. 14-9:DS:4
2475;Tac Thu;1726.0;Ban:DS:0
2476;Tac Thu;3754.0;Bach nguu:DS:0
2477;Tac Thu;6486.0;T Nhat QLPH:DS:0
2478;Tac Thu;8719.0;Song Cu:US:0
2479;Tac Thu;9170.0;Quan Lo PH:DS:0
2480;Tac Thu;9800.0;Ganh Hao:US:0|Ca Mau BL:DS:0|K. Lo Xe 1:US:0
2481;Takaev-Channel;11195.0;Vinh Te:US:0
2482;Tam Ngam;0.0;CMP_Tam Ngan:US:0
2483;Tam Ngan;9850.0;Ba Ke:US:8|Ba Ke:DS:9
2484;Tam Ngan;14865.0;Ninh Phuoc:US:0
2485;Tam Ngan;19452.0;Moi:DS:0
2486;Tam Thuoc1;5314.0;My Hung:DS:1
2487;Tan Cong Chi cau;500.0;Tan Cong Chi:US:3
2488;Tan Hoa;1627.0;K. 14-9:US:2|K. 14-9:DS:5
2489;Tan Thanh LG;1900.0;Hong Ngu R:US:0|Cai Co LK:US:0
2490;Tan Thanh LG;3000.0;Khang Chien cau:US:0
2491;Tan Thanh LG;4714.0;Binh Thanh cau:US:0
2492;Tan Thanh LG;6894.0;Thong Nhat:DS:1|Thong Nhat cau:US:0
2493;Tan Thanh LG;9968.0;Tan Cong Chi cau:US:0|Tan Cong Chi:DS:4
2494;Tan Thanh LG;13975.0;Sa Rai cau:US:0|Sa Rai:DS:1
2495;Tan Thanh LG;19543.0;Tan Thanh:DS:1|Tan Thanh cau:US:0
2496;Tan Thanh LG;21386.0;Cai Cai cau:US:0|Cai Cai:DS:1
2497;Tan Thanh LG;28964.0;Cai Bat:DS:1|Cai Bat cau:US:0
2498;Tan Thanh LG;37388.0;Song Trang:DS:1|Song Trang cau:US:0
2499;Tan Thanh LG;42225.0;K28:DS:1|K28 cau:US:0
2500;Tan Thanh LG;46600.0;Hung Dien:DS:1|Hung Dien cau:US:0
2501;Tan Thanh cau;500.0;Tan Thanh:US:0
2502;Tap Doan III;2830.0;Ba Tha:US:0
2503;Thach My;4562.0;Bau Mon:DS:0
2504;Thach My;6496.0;Lo Ca Lam A:US:1|Lo Ca Lam A:DS:2
2505;Thach My;9000.0;Thach Mynho:US:0|Thach Mynho:DS:1
2506;Thach My;10167.0;Giai Phong2:US:0|Giai Phong2:DS:1
2507;Thach My;11634.0;Vinh B:US:0|Vinh B:DS:1
2508;Thach My;14430.0;K. Xang:DS:0
2509;Thach My;16210.0;Cay Gua1:US:0
2510;Thach My;18253.0;Dinh:DS:0
2511;Thach My;23354.0;Hphu Giua:US:0|U-QLPH41:DS:0
2512;Than Nong;5277.0;Muong_So_5:DS:0
2513;Thanh Binh;0.0;Sa Mop:DS:0
2514;Thay Lam;6700.0;Rach_Nuoc_Xoay:DS:0
2515;Thay Pho1;2000.0;Thay Pho:US:1|Thay Pho:DS:2
2516;Thay Pho1;2440.0;Nang Huy:US:0
2517;Thep;731.0;MTMHac:US:0
2518;Thi Doi;1500.0;TSH84:DS:0
2519;Thi Doi;5508.0;KH7:US:0
2520;Thi Doi;10005.0;TSH82:DS:0
2521;Thi Doi;11073.0;TSH80:DS:0
2522;Thom Rom;4000.0;Rach_Bang_Tang:US:0
2523;Thom Rom;5435.0;Kenh_Lo:DS:0
2524;Thom Rom;8000.0;TSH87:US:0|KH6:US:0
2525;Thom Rom;10000.0;TSH89:US:0
2526;Thom Rom;11000.0;TSH90:US:0
2527;Thom Rom;13000.0;TSH92:US:0
2528;Thom Rom;14000.0;KB:DS:1|TSH93:US:0
2529;Thom Rom;17000.0;TSH95:US:0
2530;Thom Rom;20000.0;TSH97:US:0
2531;Thong Luu;7214.0;Nuoc Nan:US:0
2532;Thong Luu;9774.0;Ca Vinh:US:0|Ca Vinh:DS:1
2533;Thong Nhat cau;500.0;Thong Nhat:US:0
2534;Thot Not;17210.0;KB:US:1|KB:DS:2
2535;Thot Not;20829.0;TSH117:DS:0
2536;Thot Not;23427.0;TSH115:DS:0
2537;Thot Not;26000.0;KH51:US:0|Thom Rom:DS:0|Bon Tong:DS:3|KH3:US:0|Dung:US:0
2538;Thot Not;27000.0;TSH76:US:0
2539;Thot Not;29000.0;TSH74:US:0
2540;Thot Not;30000.0;TSH72:DS:0
2541;Thot Not;31000.0;TSH73:DS:0
2542;Thot Not;32542.0;Ranh Hat:US:1|Ranh Hat:DS:7
2543;Thot Not;40000.0;Ba ke:DS:0
2544;Thot Not;41000.0;TSH29:DS:0
2545;Thot Not;46260.0;Thi Doi:DS:1
2546;Thot Not;49575.0;TSH130:US:0|TSH133:US:0
2547;Thot Not;50329.0;Nuoc Man:US:0
2548;Thu Thua;3320.0;kenhLA287:US:0
2549;Thu Thua;5000.0;Bo Bo:US:0
2550;Thu Thua;6543.0;kenhLA509:US:0
2551;ThungThap;3423.0;rachrum_ext:DS:0
2552;Tien;1478.0;Tien_1:US:0
2553;Tien;5262.0;Tu Thuong:US:0
2554;Tien;10061.0;Tien_1:DS:0
2555;Tien;12704.0;ChauDoc-Channel:US:0
2556;Tien;14576.0;Vinh An:US:0
2557;Tien;16880.0;Tien_3:US:0|Tien_2:US:0
2558;Tien;26016.0;Tien_3:DS:0
2559;Tien;30368.0;An Binh:US:0
2560;Tien;32675.0;VamNao:US:0
2561;Tien;35770.0;Dong Tien3:US:0
2562;Tien;45673.0;An Phong MH1:US:0
2563;Tien;54502.0;VamNao2:DS:0
2564;Tien;58729.0;Tien_4:US:0|K2-9:DS:0
2565;Tien;63975.0;Tan Cong Chi4:DS:0
2566;Tien;67541.0;Nguyen Van Tiep1:US:0
2567;Tien;71991.0;Cao Lanh:US:0
2568;Tien;75315.0;Tien_5:US:0
2569;Tien;77168.0;Tien_6:US:0
2570;Tien;80617.0;Tien_5:DS:0
2571;Tien;82881.0;Thay Lam:US:0
2572;Tien;83801.0;Tien_6:DS:0
2573;Tien;90354.0;Cao Lanh:DS:0
2574;Tien;92485.0;Rach_Sanh_Nhien:US:0
2575;Tien;93864.0;Song_Tien106_107:US:0
2576;Tien;99036.0;Song_Tien106_107:DS:0|CaiNho:US:0
2577;Tien;105422.0;Muong Khai:US:1
2578;Tien;114903.0;CaiNho:DS:0
2579;Tien;121127.0;Lap Vo:US:0
2580;Tien;124961.0;CoChien:US:0
2581;Tien;132207.0;So 1_2:DS:0
2582;Tien;135143.0;K7-2:US:0
2583;Tien;137113.0;CaiBe_TG:US:0
2584;Tien;139487.0;C01:US:0
2585;Tien;147966.0;C05:US:0
2586;Tien;149417.0;CaiBe_TG:DS:0
2587;Tien;151392.0;C04:US:0
2588;Tien;152856.0;Ham Luong:US:0
2589;Tien;153989.0;B01:US:0
2590;Tien;158079.0;GO28_38:US:0
2591;Tien;160793.0;My Long BK:DS:0|NamThon:DS:0
2592;Tien;165158.0;Cau Sao:DS:0
2593;Tien;170109.0;Tien_9:US:0|Nguyen Tan Thanh:DS:0
2594;Tien;172538.0;Sau Au:DS:0
2595;Tien;177828.0;Tien_7:US:0
2596;Tien;179903.0;Tien_8:DS:0|Tien_9:DS:0
2597;Tien;181868.0;Tien_7:DS:0
2598;Tien;182885.0;Cho Gao:DS:0|GO_06_12:DS:0
2599;Tien;186742.0;A03:US:0
2600;Tien;189512.0;CuaDai:US:0|Giao Hoa:DS:0|CuaTieu:US:0
2601;Tien_2;4482.0;Muong_So_5:US:0
2602;Tien_3;5640.0;Tra Du:DS:0
2603;Tien_3;8834.0;Hong Ngu Cr:DS:0|Hong Ngu:US:0
2604;Tien_4;2500.0;Cha Va:US:0
2605;Tien_4;13755.0;Cai Tau Thuong:US:0
2606;Tien_5;2101.0;Tien_4:DS:0
2607;Tien_7;1646.0;Bao Dinh:US:0
2608;Tien_9;1994.0;A01:US:0
2609;Tien_9;4735.0;A02:US:0
2610;Tien_9;6191.0;Tien_8:US:0
2611;Tiep Nhat;912.0;CXNRo1:DS:1
2612;Tiep Nhat;7935.0;K 96LHung:DS:0|K 96-Long Hung:US:0
2613;Tiep Nhat;15405.0;K. Tong Cang_1:DS:0|K. Tong Cang_2:US:0
2614;Tiep Nhat;20000.0;K. Ba Xam _Goi_4:DS:0|K. Ba Xam _Goi_5:US:0
2615;Tieu Dua;419.0;QuocPhong16:DS:0
2616;Tieu Dua;2080.0;K.ThongNhat:US:0|KENHCHONGMY1:DS:0
2617;Tieu Dua;3000.0;K.PhanKhoanh:US:0
2618;Tieu Dua;6147.0;Kinh 5:US:0
2619;Tieu Dua;13000.0;K.PhanKhoanh:DS:0
2620;Tieu Dua;15253.0;HANGMAI:DS:0
2621;Tieu Dua;18434.0;K.1-5:DS:0
2622;Tieu Dua;20000.0;ChemZ_310:US:0|K. Bien Nhi:US:0
2623;Tieu Dua;21781.0;KENHBOBAO:US:0
2624;Tieu Dua;28635.0;KENHSOKHONG:DS:0
2625;Tieu Dua;32118.0;KENHSOKHONG2:DS:0|K. So Khong:DS:0
2626;Tieu Dua;42300.0;Can Gao:DS:0
2627;Tieu Dua;47000.0;MINHHA:US:0|Tac Thu:US:0|Ong Doc:US:0
2628;Tong Hung LH;3303.0;CaiNhum:US:0
2629;Tong Hung LH;8382.0;LongHo:DS:0|SAOPHONG:US:0
2630;Tong Hung LH;20647.0;Caisao_cr:US:0
2631;Tong Hung LH;25744.0;rachcaingang:DS:0
2632;Tong Hung LH;29654.0;kenhxang:DS:0|kenhxang:US:1
2633;Tong Hung LH;30637.0;binhphu_bapho:DS:0
2634;Tongton_Rumsoc;1845.0;ThungThap:US:0
2635;Tongton_Rumsoc;7000.0;ChuSuc:US:0
2636;Tongton_Rumsoc;10000.0;Cau_Ke:DS:0
2637;Tra Ban;2499.0;LongMy2:DS:0
2638;Tra Ban;3246.0;Hau Giang 3:US:1|Hau Giang 3:DS:3
2639;Tra Ban;5293.0;Long My 2:US:0|Xeo Tram:DS:0
2640;Tra Ban;6980.0;De Nman:US:0|De Nman:DS:1
2641;Tra Coi;761.0;TH Giong Cat:DS:0
2642;Tra Cu Can;3074.0;Duong Lang:US:0|Duong Lang:DS:1
2643;Tra Cu Can;5035.0;Giai Phong:DS:0|Giai Phong:US:1
2644;Tra Cu Can;7460.0;Tam Thuoc1:US:0|Tam Thuoc1:DS:1
2645;Tra Cu Can;8745.0;BBCBang:US:0|Cay Bang:DS:0
2646;Tra Cu Can;11305.0;Hau Boi:US:0|Ba Xa:DS:0
2647;Tra Cu Can;12592.0;Chom Tre:US:0|Dap Da:US:0
2648;Tra Cu Can;14000.0;Tam Ngam:DS:0
2649;Tra Cu Thuong;4000.0;Ba Kieng:US:3|Ba Kieng:DS:4
2650;Tra Cu Thuong;11500.0;Bo Bo:DS:0|K61:DS:0|Rach Tram MB:DS:0
2651;Tra Cu Thuong;15876.0;Kenh6:US:0
2652;Tra Cuong;6601.0;Thuy Loi:US:0|Thuy Loi:DS:1
2653;Tra Cuong;8000.0;Lo Ca Lam A:US:0
2654;Tra Cuong;13039.0;Sa Di:US:1|Sa Di:DS:6
2655;Tra Cuong;17214.0;K. 14-9:US:1|K. 14-9:DS:6
2656;Tra Kha;315.0;Tra Khue:US:0
2657;Tra Su;6649.0;Dao:DS:0
2658;Tra Su;16500.0;Can Thao:DS:0
2659;TraCu;9502.0;Tramen2:DS:0
2660;Tra_ech;34198.0;15_9 canal:US:0
2661;Trau Hoi;1774.0;So Dua Lon:DS:0
2662;Tri Ton;7000.0;K7 AG:US:3|K7 AG:DS:4
2663;Tri Ton;9988.0;K9 AG:US:2|K9 AG:DS:3
2664;Tri Ton;19000.0;Tha La:US:0|Tha La:DS:1
2665;Tri Ton;26400.0;Mac Can Dung:DS:0|Tam Ngan:DS:0|Tra Su:DS:0
2666;Tri Ton;32000.0;K10 AG:US:3
2667;Tri Ton;36000.0;Ba The Moi:DS:0
2668;Tri Ton;38477.0;Ninh Phuoc:DS:0
2669;Tri Ton;41500.0;Tan Hiep:US:5
2670;Tri Ton;47950.0;Ba Ke:US:5|Ba Ke:DS:6
2671;Tron;15800.0;Bon Tong:US:0|Bon Tong:DS:1
2672;Tron;22104.0;KH:US:0|KH:DS:1
2673;Tron;25100.0;KF:US:0|KF:DS:1
2674;Tron;30019.0;KA:US:0|KA:DS:1
2675;Tron;34267.0;Tan Hiep:US:0|Tan Hiep:DS:1
2676;Tron;40000.0;Ba Ke:US:0|Ba Ke:DS:1
2677;Tu;2400.0;U-QLPH8:US:4|U-QLPH8:DS:5
2678;Tu Thuong;13200.0;Tra Du:US:0|Tra Du:DS:1
2679;U-QLPH1;2000.0;VP18:US:0
2680;U-QLPH1;4500.0;VP16:DS:0
2681;U-QLPH11;2211.0;Noc Nang:DS:0
2682;U-QLPH12;0.0;U-QLPH14:DS:0
2683;U-QLPH3;2025.0;NDThongLuu:DS:0
2684;U-QLPH4;0.0;U-QLPH5:US:0
2685;U-QLPH41;1190.0;U-QLPH43:DS:0
2686;U-QLPH41;1546.0;U-QLPH42:DS:0
2687;U-QLPH41;2200.0;Tra The:DS:0
2688;U-QLPH46;1000.0;Tra Kha:DS:0
2689;U-QLPH46;3000.0;Tra Khue:DS:0
2690;U-QLPH46;10101.0;Vam Dinh:DS:0
2691;U-QLPH46;12000.0;Co Tay:DS:0
2692;U-QLPH47;1164.0;Lo Chat Dot:DS:1
2693;U-QLPH48;2654.0;HTTNghia:US:1
2694;U-QLPH49;2074.0;K. 14-9:US:4|K. 14-9:DS:7
2695;U-QLPH5;1439.0;NDThongLuu:US:0|NDThongLuu:DS:1
2696;U-QLPH6;3491.0;Tu:US:0
2697;U-QLPH6;4576.0;Ong Tuong:US:0
2698;U-QLPH6;4785.0;HL-Cdao:DS:0
2699;U-QLPH6;5758.0;Cong Doi:US:0|Cong Dien Tren:DS:0
2700;U-QLPH60;400.0;Ta An:DS:0
2701;UMH1;3000.0;UMH10:DS:0
2702;UMH1;3150.0;UMH11:US:0
2703;UMH1;9000.0;UMH6:DS:0
2704;UMH1;12000.0;UMH12:DS:0|UMH8:DS:0
2705;UMH1;15942.0;UMH13:DS:0
2706;UMH14;3000.0;UMH1:DS:0
2707;UMH14;6918.0;UMH3:DS:0
2708;UMH15;1964.0;UMH5:DS:0
2709;UMH16;2454.0;UMH4:DS:0
2710;UMH2;2930.0;UMH9:US:0|UMH10:US:0
2711;UMH21;1676.0;UMH5:US:0
2712;UMH28;5335.0;UMH27:DS:0
2713;UMH29;0.0;UMH28:DS:0
2714;UMH3;3000.0;UMH7:DS:0|UMH8:US:0
2715;UMH4;3000.0;UMH17:DS:0|UMH18:US:0
2716;UMH4;6000.0;UMH24:DS:0|UMH25:US:0
2717;UMH5;3000.0;UMH19:DS:0|UMH20:US:0
2718;UMH5;6000.0;UMH22:DS:0|UMH23:US:0
2719;UMH6;3000.0;UMH3:US:0|UMH2:DS:0
2720;VAMBUON;4787.0;Tramen1:DS:0|Tramen2:US:0
2721;VINHKIMCANAL;1839.0;nhatho_vannhat:US:0
2722;VINHKIMCANAL;3508.0;K.TraCuong:US:0
2723;VINHKIMCANAL;9198.0;THONGNHAT_CANAL:DS:0
2724;VL ThanhTan;340.0;Lung Sen:US:0
2725;VP7;1565.0;Xa Ta:US:0
2726;VP9;866.0;Xa Ta:DS:0
2727;VUNGLIEM_CRECK;2599.0;K.DaiTruong:US:0
2728;VUNGLIEM_CRECK;4291.0;NGAHAU:US:0
2729;VUNGLIEM_CRECK;10000.0;Caitongphi_Cr:US:0|Giong_trom1:DS:0
2730;VUNGLIEM_CRECK;10785.0;BUNGTRUONG:US:0
2731;Vam Co;8166.0;Cho Gao:US:0
2732;Vam Co;14259.0;rachbang:DS:0
2733;Vam Co;18000.0;Nuoc Mang:DS:0
2734;Vam Co;25994.0;CG11_16:US:0
2735;Vam Co;27767.0;K.BChau:DS:0
2736;Vam Co;29595.0;xomgiong:DS:0
2737;Vam Co;43474.0;CanLoc:DS:0
2738;Vam Co;46111.0;champeaix:US:0|tranvdong:DS:0
2739;Vam Co Dong;103124.0;Rach Tram MB:US:0|Ba Vom:US:0
