Time;Q_ChauDoc;Q_TanChau;Q_VamNao;Q_CanTho;Q_MyThuan
2011-10-25 06:00:00;7810;22600;10700;19400;19500
2011-10-25 07:00:00;7830;22600;10700;20600;20700
2011-10-25 08:00:00;7810;22600;10800;23100;21700
2011-10-25 09:00:00;7780;22400;10800;23500;22900
2011-10-25 10:00:00;7760;22400;10800;22500;23500
2011-10-25 11:00:00;7740;22200;10800;22100;22500
2011-10-25 12:00:00;7700;22200;10700;19900;20900
2011-10-25 13:00:00;7690;22200;10700;17100;17700
2011-10-25 14:00:00;7640;22100;10700;11400;15400
2011-10-25 15:00:00;7630;21900;10700;9180;14000
2011-10-25 16:00:00;7670;22200;10600;10200;17100
2011-10-25 17:00:00;7700;22200;10600;14900;18200
2011-10-25 18:00:00;7740;22400;10700;18500;19400
2011-10-25 19:00:00;7760;22400;10700;21200;20900
2011-10-25 20:00:00;7760;22400;10700;22700;22100
2011-10-25 21:00:00;7740;22200;10700;22600;23300
2011-10-25 22:00:00;7720;22200;10700;22500;23300
2011-10-25 23:00:00;7690;22200;10700;22000;22300
2011-10-26 00:00:00;7640;22100;10700;19300;20800
2011-10-26 01:00:00;7630;21900;10600;15200;17200
2011-10-26 02:00:00;7630;21900;10600;9280;13600
2011-10-26 03:00:00;7630;21900;10600;5890;13700
2011-10-26 04:00:00;7630;21900;10500;7320;13700
2011-10-26 05:00:00;7700;22200;10500;11800;15100
2011-10-26 06:00:00;7720;22100;10500;18100;18700
2011-10-26 07:00:00;7750;22300;10600;20100;20200
2011-10-26 08:00:00;7770;22300;10700;22500;21600
2011-10-26 09:00:00;7740;22300;10700;23400;22400
2011-10-26 10:00:00;7700;22100;10700;23500;22900
2011-10-26 11:00:00;7700;22200;10600;23200;23300
2011-10-26 12:00:00;7640;22100;10600;23000;22100
2011-10-26 13:00:00;7630;21900;10600;20100;19800
2011-10-26 14:00:00;7630;21900;10600;12400;16800
2011-10-26 15:00:00;7610;21900;10600;8420;13800
2011-10-26 16:00:00;7570;21800;10500;7180;12800
2011-10-26 17:00:00;7610;21900;10400;7460;14200
2011-10-26 18:00:00;7670;22200;10400;13500;16600
2011-10-26 19:00:00;7720;22200;10500;19000;17900
2011-10-26 20:00:00;7690;22000;10500;20200;20800
2011-10-26 21:00:00;7720;22100;10600;21500;21600
2011-10-26 22:00:00;7680;22100;10600;22200;21800
2011-10-26 23:00:00;7660;22100;10600;21800;22900
2011-10-27 00:00:00;7670;22200;10600;18900;22000
2011-10-27 01:00:00;7580;21800;10600;16300;20900
2011-10-27 02:00:00;7610;21900;10600;14500;17700
2011-10-27 03:00:00;7570;21800;10500;9940;13700
2011-10-27 04:00:00;7590;21900;10500;5700;11700
2011-10-27 05:00:00;7610;21900;10400;7280;14300
2011-10-27 06:00:00;7620;22000;10400;14600;17700
2011-10-27 07:00:00;7660;22000;10400;20400;19900
2011-10-27 08:00:00;7670;22000;10500;20500;21800
2011-10-27 09:00:00;7660;22000;10500;20500;23700
2011-10-27 10:00:00;7620;22000;10500;22300;23900
2011-10-27 11:00:00;7560;21700;10400;22300;24000
2011-10-27 12:00:00;7580;21800;10500;22200;23900
2011-10-27 13:00:00;7570;21800;10500;21400;23000
2011-10-27 14:00:00;7510;21500;10500;19200;19700
2011-10-27 15:00:00;7490;21500;10500;10500;15400
2011-10-27 16:00:00;7470;21500;10500;8970;12600
2011-10-27 17:00:00;7480;21600;10400;6440;11200
2011-10-27 18:00:00;7470;21500;10200;8740;12700
2011-10-27 19:00:00;7570;21800;10200;14200;16100
2011-10-27 20:00:00;7560;21700;10300;19300;18200
2011-10-27 21:00:00;7580;21700;10300;20800;20000
2011-10-27 22:00:00;7560;21700;10400;20600;20200
2011-10-27 23:00:00;7580;21800;10500;21900;21600
2011-10-28 00:00:00;7550;21600;10400;21900;22400
2011-10-28 01:00:00;7530;21600;10400;19500;21500
2011-10-28 02:00:00;7490;21600;10400;17300;18500
2011-10-28 03:00:00;7480;21600;10400;11100;15700
2011-10-28 04:00:00;7430;21300;10400;5890;15100
2011-10-28 05:00:00;7430;21300;10200;7690;12900
2011-10-28 06:00:00;7490;21400;10200;10900;14200
2011-10-28 07:00:00;7520;21500;10200;16900;18800
2011-10-28 08:00:00;7540;21700;10300;20900;20700
2011-10-28 09:00:00;7540;21700;10300;22700;21800
2011-10-28 10:00:00;7540;21700;10400;23100;23600
2011-10-28 11:00:00;7510;21500;10400;23700;24100
2011-10-28 12:00:00;7490;21400;10300;23700;24000
2011-10-28 13:00:00;7470;21400;10300;23400;24400
2011-10-28 14:00:00;7430;21200;10300;22200;22200
2011-10-28 15:00:00;7420;21200;10400;19600;18000
2011-10-28 16:00:00;7380;21200;10300;10900;14000
2011-10-28 17:00:00;7360;21000;10300;6410;10800
2011-10-28 18:00:00;7340;21000;10200;5700;11700
2011-10-28 19:00:00;7380;21200;10100;8920;14400
2011-10-28 20:00:00;7430;21300;10100;13200;15800
2011-10-28 21:00:00;7490;21500;10200;18400;17900
2011-10-28 22:00:00;7490;21400;10200;21300;19400
2011-10-28 23:00:00;7470;21400;10200;21700;20200
2011-10-29 00:00:00;7450;21200;10200;22700;20800
2011-10-29 01:00:00;7420;21200;10200;20900;22100
2011-10-29 02:00:00;7400;21200;10200;19400;20700
2011-10-29 03:00:00;7380;21200;10200;13200;16600
2011-10-29 04:00:00;7360;21000;10200;8920;13100
2011-10-29 05:00:00;7340;21100;10200;7320;13100
2011-10-29 06:00:00;7380;21200;10100;8550;13200
2011-10-29 07:00:00;7420;21200;10000;12800;16300
2011-10-29 08:00:00;7450;21200;10100;16400;18800
2011-10-29 09:00:00;7470;21400;10200;21500;20700
2011-10-29 10:00:00;7450;21200;10200;22700;21300
2011-10-29 11:00:00;7390;21200;10200;24100;22300
2011-10-29 12:00:00;7400;21200;10200;24300;24000
2011-10-29 13:00:00;7380;21200;10200;23000;24400
2011-10-29 14:00:00;7320;21000;10200;22400;22200
2011-10-29 15:00:00;7290;21000;10100;22100;21700
2011-10-29 16:00:00;7270;21000;10100;17500;13900
2011-10-29 17:00:00;7230;20800;10100;8590;11300
2011-10-29 18:00:00;7210;20800;10100;5670;11000
2011-10-29 19:00:00;7210;20800;9950;6410;11200
2011-10-29 20:00:00;7350;21400;9990;8550;14200
2011-10-29 21:00:00;7430;21500;10000;15700;15300
2011-10-29 22:00:00;7400;21200;9980;19900;18700
2011-10-29 23:00:00;7400;21200;9980;20400;20400
2011-10-30 00:00:00;7380;21200;9990;20600;21200
2011-10-30 01:00:00;7340;21100;10000;21000;21900
2011-10-30 02:00:00;7330;21100;10000;21300;21200
2011-10-30 03:00:00;7310;21100;10100;16000;17400
2011-10-30 04:00:00;7290;21100;10000;10700;15400
2011-10-30 05:00:00;7290;21000;10000;8050;13600
2011-10-30 06:00:00;7290;21000;9950;7690;13100
2011-10-30 07:00:00;7310;21000;9860;10300;14000
2011-10-30 08:00:00;7300;21000;9820;15800;17800
2011-10-30 09:00:00;7300;20900;9900;19800;20100
2011-10-30 10:00:00;7340;21000;9940;21700;21200
2011-10-30 11:00:00;7320;21000;9940;22700;22500
2011-10-30 12:00:00;7330;21000;9990;22600;23300
2011-10-30 13:00:00;7310;21000;10100;23200;23700
2011-10-30 14:00:00;7250;21000;10000;22700;24200
2011-10-30 15:00:00;7210;20800;10000;22100;23200
2011-10-30 16:00:00;7200;20800;10000;20700;21500
2011-10-30 17:00:00;7160;20800;9970;15800;15900
2011-10-30 18:00:00;7140;20800;10100;10000;13300
2011-10-30 19:00:00;7150;20600;9970;6730;12200
2011-10-30 20:00:00;7120;20600;9870;7460;13300
2011-10-30 21:00:00;7160;20800;9780;9770;13900
2011-10-30 22:00:00;7170;20700;9740;14800;15400
2011-10-30 23:00:00;7230;20800;9770;17800;18100
2011-10-31 00:00:00;7270;21000;9860;18800;19700
2011-10-31 01:00:00;7250;21100;9910;19500;20500
2011-10-31 02:00:00;7240;20800;9860;19000;20000
2011-10-31 03:00:00;7220;20800;9910;17600;19400
2011-10-31 04:00:00;7200;20800;9910;14900;16800
2011-10-31 05:00:00;7180;20900;9870;10500;15100
2011-10-31 06:00:00;7180;20800;9860;8920;14100
2011-10-31 07:00:00;7180;20800;9740;10000;14500
2011-10-31 08:00:00;7180;20800;9740;13200;17200
2011-10-31 09:00:00;7210;20800;9740;18300;17700
2011-10-31 10:00:00;7210;20800;9740;19500;19800
2011-10-31 11:00:00;7210;20800;9820;22000;21100
2011-10-31 12:00:00;7200;20800;9830;22700;22900
2011-10-31 13:00:00;7200;20800;9830;23000;23000
2011-10-31 14:00:00;7180;20800;9830;22800;23200
2011-10-31 15:00:00;7150;20600;9870;21500;22800
2011-10-31 16:00:00;7130;20600;9860;20500;22400
2011-10-31 17:00:00;7090;20600;9820;19900;20400
2011-10-31 18:00:00;7050;20600;9860;14700;16500
2011-10-31 19:00:00;7030;20500;9810;11300;15000
2011-10-31 20:00:00;7020;20500;9730;7600;12500
2011-10-31 21:00:00;7030;20500;9700;8330;13800
2011-10-31 22:00:00;7070;20600;9620;10400;15100
2011-10-31 23:00:00;7090;20600;9610;15000;15900
2011-11-01 00:00:00;7130;20600;9610;18600;17200
2011-11-01 01:00:00;7130;20600;9660;19500;17800
2011-11-01 02:00:00;7130;20600;9660;19900;19200
2011-11-01 03:00:00;7110;20600;9660;19500;19400
2011-11-01 04:00:00;7110;20600;9750;18400;19100
2011-11-01 05:00:00;7090;20600;9700;14400;17200
2011-11-01 06:00:00;7070;20600;9660;11900;16400
2011-11-01 07:00:00;7070;20600;9660;10700;13800
2011-11-01 08:00:00;7050;20600;9660;13000;14800
2011-11-01 09:00:00;7070;20600;9580;17000;17900
2011-11-01 10:00:00;7110;20600;9660;18300;19000
2011-11-01 11:00:00;7070;20600;9580;20800;19100
2011-11-01 12:00:00;7050;20600;9580;22200;20500
2011-11-01 13:00:00;7070;20600;9620;22400;22100
2011-11-01 14:00:00;7030;20500;9700;21800;22800
2011-11-01 15:00:00;7040;20500;9700;22000;22700
2011-11-01 16:00:00;6980;20500;9660;21700;22900
2011-11-01 17:00:00;6960;20500;9730;20800;21000
2011-11-01 18:00:00;6930;20500;9690;19200;18600
2011-11-01 19:00:00;6910;20300;9730;15200;16500
2011-11-01 20:00:00;6850;20200;9640;13000;15800
2011-11-01 21:00:00;6870;20300;9650;8410;14500
2011-11-01 22:00:00;6890;20300;9580;8770;13100
2011-11-01 23:00:00;6950;20500;9540;9560;14900
2011-11-02 00:00:00;6950;20500;9500;14800;15800
2011-11-02 01:00:00;6960;20500;9500;16000;16900
2011-11-02 02:00:00;6980;20500;9500;17300;18700
2011-11-02 03:00:00;6970;20500;9540;19200;18900
2011-11-02 04:00:00;6930;20500;9540;18700;19100
2011-11-02 05:00:00;6910;20300;9540;17000;18900
2011-11-02 06:00:00;6910;20300;9500;15100;16200
2011-11-02 07:00:00;6890;20300;9450;14000;16000
2011-11-02 08:00:00;6890;20300;9450;13600;15900
2011-11-02 09:00:00;6890;20300;9450;15100;16500
2011-11-02 10:00:00;6910;20300;9450;17200;16800
2011-11-02 11:00:00;6910;20300;9420;17800;18600
2011-11-02 12:00:00;6930;20300;9450;19500;20100
2011-11-02 13:00:00;6890;20300;9500;20900;21700
2011-11-02 14:00:00;6870;20300;9450;21500;22800
2011-11-02 15:00:00;6860;20300;9500;21500;23000
2011-11-02 16:00:00;6840;20300;9500;20600;23000
2011-11-02 17:00:00;6780;20200;9450;19600;22100
2011-11-02 18:00:00;6760;20000;9530;19300;21000
2011-11-02 19:00:00;6750;20000;9480;17700;19300
2011-11-02 20:00:00;6730;20000;9530;16200;15100
2011-11-02 21:00:00;6730;20000;9530;12000;14300
2011-11-02 22:00:00;6750;20100;9450;11900;13000
2011-11-02 23:00:00;6770;20100;9370;11200;13100
2011-11-03 00:00:00;6750;20000;9340;12200;14600
2011-11-03 01:00:00;6760;20000;9340;15000;15900
2011-11-03 02:00:00;6800;20300;9290;16400;17800
2011-11-03 03:00:00;6800;20300;9340;17000;18700
2011-11-03 04:00:00;6780;20100;9340;17500;18800
2011-11-03 05:00:00;6780;20100;9340;17200;19100
2011-11-03 06:00:00;6770;20100;9340;16500;19700
2011-11-03 07:00:00;6770;20100;9370;16800;20200
2011-11-03 08:00:00;6800;20100;9370;15700;19500
2011-11-03 09:00:00;6770;20100;9340;16100;18800
2011-11-03 10:00:00;6770;20100;9340;16600;18100
2011-11-03 11:00:00;6770;20100;9340;17000;18400
2011-11-03 12:00:00;6770;20100;9340;17600;19000
2011-11-03 13:00:00;6770;20100;9340;19000;20000
2011-11-03 14:00:00;6730;20000;9340;20800;20700
2011-11-03 15:00:00;6750;20100;9340;21200;21000
2011-11-03 16:00:00;6730;20100;9370;20800;21000
2011-11-03 17:00:00;6710;20100;9330;20800;21400
2011-11-03 18:00:00;6690;20100;9410;20100;19900
2011-11-03 19:00:00;6640;19800;9330;19100;19100
2011-11-03 20:00:00;6620;19800;9360;17900;18800
2011-11-03 21:00:00;6600;19800;9400;14700;17500
2011-11-03 22:00:00;6590;19800;9360;11800;15200
2011-11-03 23:00:00;6590;19800;9280;8850;13200
2011-11-04 00:00:00;6590;19800;9250;9080;12900
2011-11-04 01:00:00;6600;19800;9180;11200;14400
2011-11-04 02:00:00;6660;19900;9100;13200;15000
2011-11-04 03:00:00;6660;20000;9130;15200;16500
2011-11-04 04:00:00;6690;20100;9210;16300;18600
2011-11-04 05:00:00;6680;20100;9180;18200;19200
2011-11-04 06:00:00;6640;19800;9210;18800;20100
2011-11-04 07:00:00;6620;19800;9180;18600;20600
2011-11-04 08:00:00;6620;19800;9210;17600;20500
2011-11-04 09:00:00;6600;19800;9210;16800;19800
2011-11-04 10:00:00;6570;19700;9210;16500;18900
2011-11-04 11:00:00;6590;19800;9210;16500;18300
2011-11-04 12:00:00;6590;19800;9210;17000;17900
2011-11-04 13:00:00;6590;19800;9210;18100;18600
2011-11-04 14:00:00;6570;19800;9180;18400;19500
2011-11-04 15:00:00;6570;19800;9210;19900;20700
2011-11-04 16:00:00;6590;19900;9210;19700;21100
2011-11-04 17:00:00;6550;19800;9210;20400;21400
2011-11-04 18:00:00;6530;19800;9250;19100;21500
2011-11-04 19:00:00;6530;19900;9200;19800;21600
2011-11-04 20:00:00;6520;19700;9280;18800;18900
2011-11-04 21:00:00;6460;19600;9200;16700;18100
2011-11-04 22:00:00;6440;19600;9230;14500;14800
2011-11-04 23:00:00;6430;19600;9200;10600;12800
2011-11-05 00:00:00;6430;19600;9120;9910;12600
2011-11-05 01:00:00;6440;19600;9050;8370;13500
2011-11-05 02:00:00;6500;19700;9020;10100;13700
2011-11-05 03:00:00;6520;19700;8970;13200;14300
2011-11-05 04:00:00;6510;19800;8940;14900;15900
2011-11-05 05:00:00;6550;19900;9020;16800;18300
2011-11-05 06:00:00;6530;19900;9100;19400;20000
2011-11-05 07:00:00;6520;19700;9050;20100;20500
2011-11-05 08:00:00;6500;19700;9130;18800;21100
2011-11-05 09:00:00;6440;19600;9090;18400;20600
2011-11-05 10:00:00;6460;19700;9170;16900;20200
2011-11-05 11:00:00;6460;19700;9170;16800;18700
2011-11-05 12:00:00;6430;19600;9120;15800;18300
2011-11-05 13:00:00;6430;19600;9120;15900;17600
2011-11-05 14:00:00;6430;19600;9120;16200;18600
2011-11-05 15:00:00;6440;19700;9120;16300;19700
2011-11-05 16:00:00;6440;19700;9090;17400;20400
2011-11-05 17:00:00;6410;19600;9090;18500;20700
2011-11-05 18:00:00;6430;19700;9090;19400;20500
2011-11-05 19:00:00;6430;19700;9160;19800;20800
2011-11-05 20:00:00;6410;19500;9110;19500;20500
2011-11-05 21:00:00;6390;19500;9150;18500;20300
2011-11-05 22:00:00;6340;19400;9150;16400;18100
2011-11-05 23:00:00;6320;19400;9150;13300;15100
2011-11-06 00:00:00;6300;19400;9110;12600;13100
2011-11-06 01:00:00;6340;19500;9040;12000;12000
2011-11-06 02:00:00;6320;19300;8970;10900;12600
2011-11-06 03:00:00;6370;19400;9010;14600;14200
2011-11-06 04:00:00;6390;19400;8890;16400;16600
2011-11-06 05:00:00;6410;19600;8940;17300;18500
2011-11-06 06:00:00;6410;19600;8890;18900;19800
2011-11-06 07:00:00;6370;19300;8970;19400;20600
2011-11-06 08:00:00;6350;19300;8970;19900;21700
2011-11-06 09:00:00;6340;19300;8970;19100;21900
2011-11-06 10:00:00;6320;19300;9010;18300;20500
2011-11-06 11:00:00;6300;19300;8960;17200;20300
2011-11-06 12:00:00;6280;19300;9000;16200;18700
2011-11-06 13:00:00;6280;19300;9000;15600;18100
2011-11-06 14:00:00;6270;19300;8960;14900;16900
2011-11-06 15:00:00;6300;19400;8930;15900;17000
2011-11-06 16:00:00;6300;19400;8930;16800;18500
2011-11-06 17:00:00;6280;19300;8930;17400;19400
2011-11-06 18:00:00;6280;19300;8930;18500;19600
2011-11-06 19:00:00;6270;19300;8930;19600;20200
2011-11-06 20:00:00;6250;19300;8880;19900;20700
2011-11-06 21:00:00;6230;19100;8930;19100;19900
2011-11-06 22:00:00;6210;19100;8960;18300;19300
2011-11-06 23:00:00;6210;19000;8880;15500;17300
2011-11-07 00:00:00;6160;18900;8880;12400;15300
2011-11-07 01:00:00;6180;19000;8880;10300;12500
2011-11-07 02:00:00;6180;19100;8880;9200;12200
2011-11-07 03:00:00;6210;19000;8780;9380;13300
2011-11-07 04:00:00;6230;19000;8700;13200;15100
2011-11-07 05:00:00;6270;19200;8660;16300;17100
2011-11-07 06:00:00;6250;19100;8660;18000;18100
2011-11-07 07:00:00;6270;19200;8780;18900;18700
2011-11-07 08:00:00;6250;19000;8810;19100;19700
2011-11-07 09:00:00;6210;19000;8770;19600;20900
2011-11-07 10:00:00;6200;19000;8850;19800;21400
2011-11-07 11:00:00;6180;19000;8850;19000;20300
2011-11-07 12:00:00;6160;19000;8880;18900;19000
2011-11-07 13:00:00;6120;19100;8920;18200;17500
2011-11-07 14:00:00;6120;19000;8880;16200;15700
2011-11-07 15:00:00;6120;19000;8770;15800;14800
2011-11-07 16:00:00;6120;18900;8770;15000;16400
2011-11-07 17:00:00;6140;18900;8700;16200;17000
2011-11-07 18:00:00;6140;18900;8650;16900;18700
2011-11-07 19:00:00;6160;19000;8700;18200;18800
2011-11-07 20:00:00;6160;19000;8770;18800;20000
2011-11-07 21:00:00;6140;19000;8770;19000;20200
2011-11-07 22:00:00;6120;19000;8800;18300;19900
2011-11-07 23:00:00;6120;18800;8800;16300;18900
2011-11-08 00:00:00;6110;18800;8800;15000;17400
2011-11-08 01:00:00;6090;18800;8800;10700;13900
2011-11-08 02:00:00;6050;18700;8690;8800;12600
2011-11-08 03:00:00;6090;18800;8620;8140;12500
2011-11-08 04:00:00;6120;18800;8550;11000;13600
2011-11-08 05:00:00;6140;19000;8500;15300;15500
2011-11-08 06:00:00;6140;18900;8500;17000;18100
2011-11-08 07:00:00;6140;18900;8580;19200;19900
2011-11-08 08:00:00;6110;18900;8580;19600;20700
2011-11-08 09:00:00;6120;18800;8700;20100;20800
2011-11-08 10:00:00;6070;18700;8690;19400;20800
2011-11-08 11:00:00;6070;18800;8690;19200;21000
2011-11-08 12:00:00;6050;18800;8760;17900;20300
2011-11-08 13:00:00;6020;19000;8760;15700;18000
2011-11-08 14:00:00;6000;18800;8710;11600;16100
2011-11-08 15:00:00;5970;18600;8640;10200;13300
2011-11-08 16:00:00;5970;18600;8570;10400;13100
2011-11-08 17:00:00;6020;18800;8500;12900;14300
2011-11-08 18:00:00;6070;18800;8550;15000;16500
2011-11-08 19:00:00;6070;18800;8550;16600;18800
2011-11-08 20:00:00;6070;18800;8540;18000;19900
2011-11-08 21:00:00;6050;18800;8580;18300;20300
2011-11-08 22:00:00;6040;18800;8650;18200;20900
2011-11-08 23:00:00;6020;18800;8650;17700;19800
2011-11-09 00:00:00;6000;18800;8720;16300;18300
2011-11-09 01:00:00;5960;18800;8680;12600;17300
2011-11-09 02:00:00;5960;18700;8640;9050;14500
2011-11-09 03:00:00;5950;18800;8610;8450;13200
2011-11-09 04:00:00;5980;18700;8500;9500;13700
2011-11-09 05:00:00;6020;18800;8430;13700;15100
2011-11-09 06:00:00;6050;18800;8380;16400;16500
2011-11-09 07:00:00;6070;18800;8460;18400;18000
2011-11-09 08:00:00;6050;18800;8500;19100;18600
2011-11-09 09:00:00;6020;19000;8580;19500;19600
2011-11-09 10:00:00;6000;18800;8570;20300;20500
2011-11-09 11:00:00;5980;18700;8690;20000;20700
2011-11-09 12:00:00;5950;18800;8680;19300;19900
2011-11-09 13:00:00;5950;18900;8700;17000;17400
2011-11-09 14:00:00;5890;18800;8700;10800;15000
2011-11-09 15:00:00;5880;18800;8750;7050;11900
2011-11-09 16:00:00;5880;18700;8600;5460;10800
2011-11-09 17:00:00;5910;18700;8500;7390;13300
2011-11-09 18:00:00;5930;18600;8310;11700;14500
2011-11-09 19:00:00;5980;18700;8340;15400;17000
2011-11-09 20:00:00;6000;18700;8380;18300;18100
2011-11-09 21:00:00;5980;18700;8470;18700;18900
2011-11-09 22:00:00;5980;18700;8540;18800;19300
2011-11-09 23:00:00;5950;18800;8540;17900;19500
2011-11-10 00:00:00;5930;18800;8560;16900;19200
2011-11-10 01:00:00;5910;18800;8610;13900;16500
2011-11-10 02:00:00;5890;18800;8640;9860;13700
2011-11-10 03:00:00;5890;18700;8560;7390;13600
2011-11-10 04:00:00;5890;18800;8500;8100;13100
2011-11-10 05:00:00;5910;18600;8350;11700;14000
2011-11-10 06:00:00;5950;18600;8340;15000;15100
2011-11-10 07:00:00;6000;18800;8380;17900;17100
2011-11-10 08:00:00;6000;18800;8420;19400;17700
2011-11-10 09:00:00;5960;18800;8500;19800;19500
2011-11-10 10:00:00;5950;18800;8540;20300;21300
2011-11-10 11:00:00;5930;18800;8560;20000;21600
2011-11-10 12:00:00;5930;18900;8680;19000;21700
2011-11-10 13:00:00;5880;18800;8630;18600;19600
2011-11-10 14:00:00;5890;18900;8750;13500;14900
2011-11-10 15:00:00;5840;18600;8690;8300;11400
2011-11-10 16:00:00;5820;18600;8620;5490;10900
2011-11-10 17:00:00;5890;19000;8490;0;10100
2011-11-10 18:00:00;5940;19000;8310;5520;11100
2011-11-10 19:00:00;5980;18900;8160;10000;13100
2011-11-10 20:00:00;6040;18800;8150;13900;14200
2011-11-10 21:00:00;6050;18800;8240;16700;14900
2011-11-10 22:00:00;6050;19100;8340;17400;16900
2011-11-10 23:00:00;6020;19100;8460;18100;17300
2011-11-11 00:00:00;5980;18900;8500;18800;19000
2011-11-11 01:00:00;5980;19000;8500;17600;17400
2011-11-11 02:00:00;5960;19000;8540;16700;13000
2011-11-11 03:00:00;5960;19000;8540;12500;11200
2011-11-11 04:00:00;5960;19000;8470;7520;8410
2011-11-11 05:00:00;6000;19000;8340;7480;12200
2011-11-11 06:00:00;6020;19100;8210;12100;14100
2011-11-11 07:00:00;6050;19100;8210;16300;16700
2011-11-11 08:00:00;6040;19000;8290;17500;18700
2011-11-11 09:00:00;6070;19200;8430;18500;19700
2011-11-11 10:00:00;6070;19200;8470;19600;21000
2011-11-11 11:00:00;6050;19200;8580;19800;21600
2011-11-11 12:00:00;6000;19000;8570;18500;22100
2011-11-11 13:00:00;5980;19000;8650;18500;20800
2011-11-11 14:00:00;5980;19000;8680;15100;18500
2011-11-11 15:00:00;5960;19000;8710;11500;13100
2011-11-11 16:00:00;5960;19000;8630;5520;11300
2011-11-11 17:00:00;5940;19100;8490;5580;9410
2011-11-11 18:00:00;5980;19100;8310;6700;10700
2011-11-11 19:00:00;6010;19200;8120;9130;12000
2011-11-11 20:00:00;6040;19000;8060;12000;15000
2011-11-11 21:00:00;6070;19000;8100;15200;16300
2011-11-11 22:00:00;6090;19100;8280;17400;17700
2011-11-11 23:00:00;6090;19200;8420;18900;18200
2011-11-12 00:00:00;6050;19200;8460;18000;18900
2011-11-12 01:00:00;6050;19200;8470;16800;18100
2011-11-12 02:00:00;6030;19200;8500;12600;15100
