ten_mike;so_doan;ch0;ch1;dai_km;US;DS;link;giu_ledger;ly_do;n_xsec_mike;topo_id;n_survey2020
TGLX83-2;1;0.0;500.0;0.5;My Thai@18600;TGLX83@500;yes;bo;linkchannel_otru;0;;0
TGLX83-3;1;0.0;500.0;0.5;My Thai@12445;TGLX83@500;yes;bo;linkchannel_otru;0;;0
TGLX84;1;0.0;500.0;0.5;Tan Hiep@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX84-1;1;0.0;500.0;0.5;Ba Ke@48150;TGLX84@500;yes;bo;linkchannel_otru;0;;0
TGLX84-2;1;0.0;500.0;0.5;My Thai@25400;TGLX84@500;yes;bo;linkchannel_otru;0;;0
TGLX84-3;1;0.0;500.0;0.5;My Thai@18600;TGLX84@500;yes;bo;linkchannel_otru;0;;0
TGLX85;1;0.0;500.0;0.5;Ba Ke@48150;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX85-1;1;0.0;500.0;0.5;Rach Gia HT@40072;TGLX85@500;yes;bo;linkchannel_otru;0;;0
TGLX85-2;1;0.0;500.0;0.5;Rach Gia HT@33675;TGLX85@500;yes;bo;linkchannel_otru;0;;0
TGLX85-3;1;0.0;500.0;0.5;My Thai@25400;TGLX85@500;yes;bo;linkchannel_otru;0;;0
TGLX86;1;0.0;500.0;0.5;H9@8000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX86-1;1;0.0;500.0;0.5;Rach Gia HT@43477;TGLX86@500;yes;bo;linkchannel_otru;0;;0
TGLX86-2;1;0.0;500.0;0.5;Rach Gia HT@40072;TGLX86@500;yes;bo;linkchannel_otru;0;;0
TGLX86-3;1;0.0;500.0;0.5;Tri Ton@47950;TGLX86@500;yes;bo;linkchannel_otru;0;;0
TGLX87;1;0.0;500.0;0.5;H9@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX87-1;1;0.0;500.0;0.5;H9@8000;TGLX87@500;yes;bo;linkchannel_otru;0;;0
TGLX87-2;1;0.0;500.0;0.5;Tri Ton@47950;TGLX87@500;yes;bo;linkchannel_otru;0;;0
TGLX87-3;1;0.0;500.0;0.5;Tri Ton@38477;TGLX87@500;yes;bo;linkchannel_otru;0;;0
TGLX88;1;0.0;500.0;0.5;H7@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX88-1;1;0.0;500.0;0.5;H7@5000;TGLX88@500;yes;bo;linkchannel_otru;0;;0
TGLX88-2;1;0.0;500.0;0.5;H9@8000;TGLX88@500;yes;bo;linkchannel_otru;0;;0
TGLX88-3;1;0.0;500.0;0.5;H9@500;TGLX88@500;yes;bo;linkchannel_otru;0;;0
TGLX89;1;0.0;500.0;0.5;H7@5000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX89-1;1;0.0;500.0;0.5;Rach Gia HT@51567;TGLX89@500;yes;bo;linkchannel_otru;0;;0
TGLX89-2;1;0.0;500.0;0.5;Rach Gia HT@43983;TGLX89@500;yes;bo;linkchannel_otru;0;;0
TGLX89-3;1;0.0;500.0;0.5;H9@8000;TGLX89@500;yes;bo;linkchannel_otru;0;;0
TGLX9;1;0.0;500.0;0.5;Dao@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX9-1;1;0.0;500.0;0.5;Dao@4000;TGLX9@500;yes;bo;linkchannel_otru;0;;0
TGLX9-2;1;0.0;500.0;0.5;Can Thao@4000;TGLX9@500;yes;bo;linkchannel_otru;0;;0
TGLX9-3;1;0.0;500.0;0.5;Can Thao@500;TGLX9@500;yes;bo;linkchannel_otru;0;;0
TGLX90;1;0.0;500.0;0.5;Tam Ngan@9850;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX90-1;1;0.0;500.0;0.5;Rach Gia HT@55651;TGLX90@500;yes;bo;linkchannel_otru;0;;0
TGLX90-2;1;0.0;500.0;0.5;Rach Gia HT@51567;TGLX90@500;yes;bo;linkchannel_otru;0;;0
TGLX90-3;1;0.0;500.0;0.5;H7@5000;TGLX90@500;yes;bo;linkchannel_otru;0;;0
TGLX91;1;0.0;500.0;0.5;Tam Ngan@14865;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX91-1;1;0.0;500.0;0.5;Tam Ngan@9850;TGLX91@500;yes;bo;linkchannel_otru;0;;0
TGLX91-2;1;0.0;500.0;0.5;H7@5000;TGLX91@500;yes;bo;linkchannel_otru;0;;0
TGLX91-3;1;0.0;500.0;0.5;H7@500;TGLX91@500;yes;bo;linkchannel_otru;0;;0
TGLX92;1;0.0;500.0;0.5;Moi@7186;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX92-1;1;0.0;500.0;0.5;Kenh T6@12100;TGLX92@500;yes;bo;linkchannel_otru;0;;0
TGLX92-2;1;0.0;500.0;0.5;Tam Ngan@9850;TGLX92@500;yes;bo;linkchannel_otru;0;;0
TGLX92-3;1;0.0;500.0;0.5;Tam Ngan@19452;TGLX92@500;yes;bo;linkchannel_otru;0;;0
TGLX93;1;0.0;500.0;0.5;Kenh T6@12100;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX93-1;1;0.0;500.0;0.5;Rach Gia HT@59530;TGLX93@500;yes;bo;linkchannel_otru;0;;0
TGLX93-2;1;0.0;500.0;0.5;Rach Gia HT@55651;TGLX93@500;yes;bo;linkchannel_otru;0;;0
TGLX93-3;1;0.0;500.0;0.5;Tam Ngan@9850;TGLX93@500;yes;bo;linkchannel_otru;0;;0
TGLX94;1;0.0;500.0;0.5;Kenh T5@18000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX94-1;1;0.0;500.0;0.5;Rach Gia HT@63338;TGLX94@500;yes;bo;linkchannel_otru;0;;0
TGLX94-2;1;0.0;500.0;0.5;Rach Gia HT@59530;TGLX94@500;yes;bo;linkchannel_otru;0;;0
TGLX94-3;1;0.0;500.0;0.5;Kenh T6@12100;TGLX94@500;yes;bo;linkchannel_otru;0;;0
TGLX95;1;0.0;500.0;0.5;Kenh T5@9000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX95-1;1;0.0;500.0;0.5;Kenh T5@18000;TGLX95@500;yes;bo;linkchannel_otru;0;;0
TGLX95-2;1;0.0;500.0;0.5;Kenh T6@12100;TGLX95@500;yes;bo;linkchannel_otru;0;;0
TGLX95-3;1;0.0;500.0;0.5;Kenh T6@5000;TGLX95@500;yes;bo;linkchannel_otru;0;;0
TGLX96;1;0.0;500.0;0.5;Vinh Te@36095;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX96-1;1;0.0;500.0;0.5;Kenh T5@9000;TGLX96@500;yes;bo;linkchannel_otru;0;;0
TGLX96-2;1;0.0;500.0;0.5;Kenh T6@5000;TGLX96@500;yes;bo;linkchannel_otru;0;;0
TGLX96-3;1;0.0;500.0;0.5;Moi@7186;TGLX96@500;yes;bo;linkchannel_otru;0;;0
TGLX97;1;0.0;500.0;0.5;Kenh T4@500;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX97-1;1;0.0;500.0;0.5;Kenh T4@7000;TGLX97@500;yes;bo;linkchannel_otru;0;;0
TGLX97-2;1;0.0;500.0;0.5;Kenh T5@9000;TGLX97@500;yes;bo;linkchannel_otru;0;;0
TGLX97-3;1;0.0;500.0;0.5;Vinh Te@36095;TGLX97@500;yes;bo;linkchannel_otru;0;;0
TGLX98;1;0.0;500.0;0.5;Kenh T4@7000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX98-1;1;0.0;500.0;0.5;Kenh T4@14000;TGLX98@500;yes;bo;linkchannel_otru;0;;0
TGLX98-2;1;0.0;500.0;0.5;Kenh T5@18000;TGLX98@500;yes;bo;linkchannel_otru;0;;0
TGLX98-3;1;0.0;500.0;0.5;Kenh T5@9000;TGLX98@500;yes;bo;linkchannel_otru;0;;0
TGLX99;1;0.0;500.0;0.5;Kenh T4@14000;TU_DO;yes;bo;linkchannel_otru;1;2000;0
TGLX99-1;1;0.0;500.0;0.5;Rach Gia HT@67707;TGLX99@500;yes;bo;linkchannel_otru;0;;0
TGLX99-2;1;0.0;500.0;0.5;Rach Gia HT@63338;TGLX99@500;yes;bo;linkchannel_otru;0;;0
TGLX99-3;1;0.0;500.0;0.5;Kenh T5@18000;TGLX99@500;yes;bo;linkchannel_otru;0;;0
TH Giong Cat;1;0.0;11124.0;11.12;Soc Trang@13922;Tra Coi@761;no;GIU;co_mat_cat_mike;0;;0
THAURAU-TANLAP;1;0.0;24120.0;24.12;LANGSAC_CANAL@38279;KENH3-2@16212;no;GIU;co_mat_cat_mike;6;T47V;0
THGCat;1;0.0;3521.0;3.52;Hau BoiTN@0;Soc Trang@13922;no;GIU;co_mat_cat_mike;0;;0
THONGNHAT_CANAL;1;0.0;28368.0;28.37;TRA_NGOA@39725;VINHKIMCANAL@9198;no;GIU;co_mat_cat_mike;4;2006;0
TP-Bnhan;2;0.0;7030.0;7.03;"Can Gao@79635; Ban@6966";"Ban@6966; Ong Huong@1623";no;GIU;co_mat_cat_mike;0;;0
TRAVINH;1;0.0;17015.0;17.02;CuaCungHau@3038;THONGNHAT_CANAL@18441;no;GIU;co_mat_cat_mike;3;2006;0
TRA_NGOA;1;0.0;39725.0;39.73;Mang Thit@37090;TU_DO;no;GIU;co_mat_cat_mike;3;2006;0
TSH;1;0.0;4037.0;4.04;KH12@8058;Giua@9000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH1;1;0.0;13773.0;13.77;Cai Lon@22158;Cai Be@33880;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH10;1;0.0;4160.0;4.16;Cai San@53383;KH12@34313;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH101;1;0.0;2679.0;2.68;KH6@13000;TSH98@9245;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH103;1;0.0;2641.0;2.64;KH6@14935;TSH98@7265;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH104;1;0.0;2663.0;2.66;KH6@16000;TSH98@6317;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH106;1;0.0;2495.0;2.5;KH6@18000;TSH98@4219;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH107;1;0.0;2021.0;2.02;KH6@19100;TSH98@3050;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH108;1;0.0;5568.0;5.57;TSH98@3050;O Mon@14000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH109;1;0.0;7565.0;7.57;TSH108@3736;Kenh_Lo@2754;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH11;1;0.0;4722.0;4.72;Cai San@51114;KH12@33491;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH110;1;0.0;3183.0;3.18;TSH109@5029;O Mon@11000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH111;1;0.0;6299.0;6.3;Bon Tong@7900;Ba Chieu@14000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH112;1;0.0;1877.0;1.88;TSH111@1684;Ba Chieu@20000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH114;1;0.0;1180.0;1.18;TSH111@4046;Ba Chieu@17000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH115;1;0.0;3837.0;3.84;Ba Chieu@20000;Thot Not@23427;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH117;1;0.0;3540.0;3.54;Ba Chieu@17000;Thot Not@20829;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH118;1;0.0;3423.0;3.42;KH51@3800;Dung@5680;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH119;1;0.0;13424.0;13.42;Cai Lon@35069;Cai Be@83261;no;GIU;co_mat_cat_mike;5;DH2020, TOPO?;0
TSH12;1;0.0;4251.0;4.25;Cai San@48009;KH12@29338;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH120;1;0.0;7315.0;7.32;TSH119@543;Cai Lon@43667;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH121;1;0.0;4634.0;4.63;TSH119@5860;Cai Be@91487;no;GIU;co_mat_cat_mike;5;DH2020, TOPO?;0
TSH122;1;0.0;1373.0;1.37;TSH119@10974;Cai Be@79182;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH123;1;0.0;4321.0;4.32;KH6@37060;KH7@11000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH124;1;0.0;4015.0;4.01;KH6@39000;KH7@13000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH125;1;0.0;7116.0;7.12;Ranh Hat@15000;KH7@1000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH126;1;0.0;3231.0;3.23;KH7@1000;O Mon@20000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH127;1;0.0;3011.0;3.01;KH7@2000;O Mon@21000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH128;1;0.0;3204.0;3.2;KH7@4000;O Mon@23000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH129;1;0.0;3046.0;3.05;KH7@7000;O Mon@26000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH13;1;0.0;4005.0;4.0;Cai San@46100;KH12@27112;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH130;1;0.0;4953.0;4.95;Thot Not@49575;KH51@21943;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH131;1;0.0;3138.0;3.14;KH51@21943;KH6@41586;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH132;1;0.0;3898.0;3.9;KH6@41586;TSH124@3158;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH133;1;0.0;3821.0;3.82;Thot Not@49575;KH51@26821;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH134;1;0.0;1576.0;1.58;KH51@26821;KH6@48046;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH135;1;0.0;4505.0;4.5;KH6@48046;KH7@21000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH136;1;0.0;3692.0;3.69;KH7@21000;O Mon@41000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH137;1;0.0;4876.0;4.88;KH62@4314;Cai Be@73426;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH138;1;0.0;4026.0;4.03;KH62@7535;TSH139@2471;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH139;1;0.0;5568.0;5.57;KG03_04@7243;Cai Be@74582;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH14;1;0.0;3940.0;3.94;Cai San@43545;KH12@25002;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH140;1;0.0;4458.0;4.46;KH7@12000;O Mon@34000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH15;1;0.0;4008.0;4.01;Cai San@41431;KH12@22414;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH16;1;0.0;3991.0;3.99;Cai San@39607;KH12@20574;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH17;1;0.0;3900.0;3.9;Cai San@36163;KH12@16483;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH18;1;0.0;3998.0;4.0;Cai San@34339;KH12@14701;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH19;1;0.0;4125.0;4.12;KH12@14701;Giua@12000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH2;1;0.0;10151.0;10.15;Cai Be@18675;TSH1@3651;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH20;1;0.0;4464.0;4.46;KH12@16483;Giua@14000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH21;1;0.0;5408.0;5.41;KH12@20574;Giua@19000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH22;1;0.0;6018.0;6.02;KH12@22414;Giua@21000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH23;1;0.0;6756.0;6.76;KH12@25002;Giua@23000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH24;1;0.0;6883.0;6.88;KH12@27112;Giua@26000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH25;1;0.0;6652.0;6.65;KH12@29338;Giua@28000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH26;1;0.0;6645.0;6.64;KH12@31538;Giua@30000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH27;1;0.0;6064.0;6.06;Giua@31000;KH3@26924;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH28;1;0.0;2836.0;2.84;Giua@18000;KH3@16000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH29;1;0.0;2563.0;2.56;KH3@16000;Thot Not@41000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH3;1;0.0;5664.0;5.66;Cai Lon@28114;TSH1@4840;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH30;1;0.0;3760.0;3.76;Cai San@3273;Ba Chieu@1421;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH34;1;0.0;3715.0;3.71;Cai San@5754;KH1@2939;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH36;1;0.0;4231.0;4.23;Cai San@7783;KH1@4975;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH38;1;0.0;4367.0;4.37;Cai San@9751;KH1@6997;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH40;1;0.0;4627.0;4.63;Cai San@11780;KH1@8970;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH43;1;0.0;5443.0;5.44;Cai San@14578;KH1@13000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH44;1;0.0;5250.0;5.25;Cai San@18144;TSH47@2148;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH47;1;0.0;3028.0;3.03;KH@18244;Bon Tong@7022;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH48;1;0.0;6248.0;6.25;KH@18244;TSH49@3567;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH49;1;0.0;4488.0;4.49;Cai San@27506;KH12@9091;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH5;1;0.0;5719.0;5.72;Cai San@57610;KH12@40032;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH51;1;0.0;3092.0;3.09;Cai San@25109;TSH48@3650;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH53;1;0.0;1171.0;1.17;TSH48@4323;KH12@8058;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH55;1;0.0;1648.0;1.65;TSH48@1769;KH12@6081;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH58;1;0.0;1984.0;1.98;KH12@9091;TSH@2300;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH6;1;0.0;5631.0;5.63;KH12@40032;Cai Be@14178;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH60;1;0.0;4073.0;4.07;KH12@6081;Giua@6000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH63;1;0.0;3663.0;3.66;KH12@1404;Giua@2000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH66;1;0.0;3308.0;3.31;Giua@2000;KH3@1857;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH69;1;0.0;1490.0;1.49;Giua@6000;TSH71@877;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH7;1;0.0;8218.0;8.22;TSH6@4804;Song_Giuc_Thuong@2116;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH71;1;0.0;2074.0;2.07;Ranh Hat@1270;KH3@4909;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH72;1;0.0;2825.0;2.83;KH3@4909;Thot Not@30000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH73;1;0.0;2662.0;2.66;KH3@6005;Thot Not@31000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH74;1;0.0;3505.0;3.5;Thot Not@29000;KH51@7285;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH76;1;0.0;3401.0;3.4;Thot Not@27000;KH51@5143;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH77;1;0.0;3051.0;3.05;KH51@7285;KH6@31503;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH79;1;0.0;2588.0;2.59;KH51@5143;KH6@29319;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH8;1;0.0;5629.0;5.63;TSH6@2657;Song_Giuc_Thuong@5160;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH80;1;0.0;1565.0;1.56;KH6@29319;Thi Doi@11073;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH81;1;0.0;2527.0;2.53;KH51@3800;KH6@27927;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH82;1;0.0;2326.0;2.33;KH6@27927;Thi Doi@10005;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH83;1;0.0;4629.0;4.63;KH6@27927;TSH84@2515;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH84;1;0.0;7444.0;7.44;KH6@25304;Thi Doi@1500;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH85;1;0.0;5711.0;5.71;TSH82@1297;TSH84@4836;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH86;1;0.0;6890.0;6.89;TSH82@1297;TSH84@6324;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH87;1;0.0;3306.0;3.31;Thom Rom@8000;KH6@13000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH89;1;0.0;3382.0;3.38;Thom Rom@10000;KH6@14935;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH9;1;0.0;5166.0;5.17;Cai San@56190;KH12@35451;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH90;1;0.0;3258.0;3.26;Thom Rom@11000;KH6@16000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH92;1;0.0;3328.0;3.33;Thom Rom@13000;KH6@18000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH93;1;0.0;3355.0;3.35;Thom Rom@14000;KH6@19100;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH95;1;0.0;3323.0;3.32;Thom Rom@17000;KH6@21000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH97;1;0.0;4283.0;4.28;Thom Rom@20000;KH6@21000;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH98;1;0.0;12307.0;12.31;KH6@21000;Kenh_Lo@3745;no;GIU;co_mat_cat_mike;2;TOPO?;0
TSH99;1;0.0;2619.0;2.62;KH6@10470;TSH98@11292;no;GIU;co_mat_cat_mike;2;TOPO?;0
TT10;1;0.0;1000.0;1.0;Vam Co Tay@46655;K61@31222;yes;bo;linkchannel_otru;1;2012;0
TT103;1;0.0;11106.0;11.11;GO_06_12@14542;CuaTieu@27909;no;GIU;co_mat_cat_mike;2;2006;0
TT107;1;0.0;3680.0;3.68;CuaTieu@10723;GO_06_12@29524;no;GIU;co_mat_cat_mike;2;2006;0
TT86_87_88;1;0.0;6463.0;6.46;Cau Sao@14195;My Long BK@16664;no;GIU;co_mat_cat_mike;3;2006;0
TT9;1;0.0;1000.0;1.0;Vam Co Tay@56000;Mareng@21051;yes;bo;linkchannel_otru;1;2012;0
TV07_TV12;1;0.0;7493.0;7.49;LANGSAC_CANAL@14275;LANGSAC_CANAL@15934;no;GIU;co_mat_cat_mike;4;2006;0
TV08_54;1;0.0;20092.0;20.09;LANGSAC_CANAL@25492;TU_DO;no;GIU;co_mat_cat_mike;3;2006;0
TV09_TV33;1;0.0;12486.0;12.49;TV08_54@9763;TV08_54@18252;no;GIU;co_mat_cat_mike;2;2006;0
TV13_14;1;0.0;29266.0;29.27;LANGSAC_CANAL@36953;TV08_54@15054;no;GIU;co_mat_cat_mike;2;2006;0
TV_10_15_2006;1;0.0;16500.0;16.5;LANGSAC_CANAL@17326;LANGSAC_CANAL@34489;no;GIU;co_mat_cat_mike;5;2006;0
TV_16_30_2006;1;0.0;7859.0;7.86;TV_10_15_2006@2549;TV_10_15_2006@9683;no;GIU;co_mat_cat_mike;2;2006;0
TV_28_32_2006;1;0.0;14261.0;14.26;LANGSAC_CANAL@5738;TV08_54@18251;no;GIU;co_mat_cat_mike;5;2006;0
Ta An;1;0.0;4331.0;4.33;Xeo Gua@2027;U-QLPH60@400;no;GIU;co_mat_cat_mike;0;;0
Ta Hem;1;0.0;3720.0;3.72;Rach Gia HT@27000;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Ta Lon;1;0.0;6488.0;6.49;Cai Trau NG@4392;ST59_ST61@16042;no;GIU;co_mat_cat_mike;0;;0
Ta Lua;1;0.0;4000.0;4.0;Rach Gia HT@27637;Vam Rang@3808;no;GIU;co_mat_cat_mike;0;;0
Ta Manh;1;0.0;3572.0;3.57;Rach Gia HT@25000;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Tac Thu;1;0.0;9800.0;9.8;Tieu Dua@47000;TU_DO;no;GIU;co_mat_cat_mike;0;;0
TacOngDinh;1;0.0;2524.0;2.52;O Mon@16752;BungLon@4322;no;GIU;co_mat_cat_mike;0;;0
TacOngNghia;1;0.0;4588.0;4.59;RachLa@9455;K. Dong Tranh@9753;no;GIU;co_mat_cat_mike;0;;0
Takaev-Channel;1;0.0;12500.0;12.5;TU_DO;BASSAC@38026;no;bo;o_tru_w=5925;0;;0
Tam Ngam;1;0.0;3454.0;3.45;TU_DO;Tra Cu Can@14000;no;GIU;co_mat_cat_mike;0;;0
Tam Ngan;1;0.0;36156.0;36.16;Rach Gia HT@55651;Tri Ton@26400;no;GIU;co_mat_cat_mike;0;;0
Tam Thai;1;0.0;1836.0;1.84;My Thuan@8644;Lai Hieu@4700;no;GIU;co_mat_cat_mike;0;;0
Tam Thuoc;1;0.0;4430.0;4.43;K. Vinh Loc 2@23100;Ca Mau BL@9095;no;GIU;co_mat_cat_mike;0;;0
Tam Thuoc1;2;0.0;9000.0;9.0;"Tra Cu Can@7460; Xeo Chit@18607";"Nhu_Gia@8527; Tra Cu Can@7460";no;GIU;co_mat_cat_mike;0;;0
Tan Cong Chi;5;0.0;41937.0;41.94;"Dong Tien3@20477; An Binh@16000; Hong Ngu@14864; Tan Cong Chi cau@500; Cai Co LK@11463";"An Phong MH1@10937; Dong Tien3@20477; An Binh@16000; Hong Ngu@14864; Tan Thanh LG@9968";no;GIU;co_mat_cat_mike;0;;0
Tan Cong Chi cau;1;0.0;500.0;0.5;Tan Thanh LG@9968;TU_DO;no;GIU;co_mat_cat_mike;0;;0
Tan Cong Chi4;1;0.0;13046.0;13.05;An Phong MH1@10937;Tien@63975;no;GIU;co_mat_cat_mike;0;;0
Tan Cong Sinh;3;0.0;23000.0;23.0;"Hoa Binh@4923; An Binh@26600; Hong Ngu@23500";"Dong Tien3@35262; Hoa Binh@4923; An Binh@26600";no;GIU;co_mat_cat_mike;0;;0
Tan Hiep;8;0.0;43300.0;43.3;"Tron@34267; Rach Gia LX@43918; Kien Hao CNG@17933; Ba The@40187; My Thai@18600; Tri Ton@41500; KH12@12649; Cai San@32307";"Cai San@32000; Tron@34267; Rach Gia LX@43918; Kien Hao CNG@17933; Ba The@40187; My Thai@18600; Giua@10000; KH12@12649";no;GIU;co_mat_cat_mike;0;;0
Tan Hoa;1;0.0;3460.0;3.46;ST59_ST61@10055;Cai Trau NG@8853;no;GIU;co_mat_cat_mike;0;;0
Tan Thanh;2;0.0;17643.0;17.64;"Tan Thanh cau@500; Cai Co LK@24500";"Hong Ngu@22953; Tan Thanh LG@19543";no;GIU;co_mat_cat_mike;0;;0
Tan Thanh LG;1;0.0;50800.0;50.8;Hong Ngu Cr@2109;Cai Co LK@69205;no;GIU;co_mat_cat_mike;0;;0
Tan Thanh cau;1;0.0;500.0;0.5;Tan Thanh LG@19543;TU_DO;no;GIU;co_mat_cat_mike;0;;0
