location_id;topo_id;chainage;rong;z_day;n_pt
BANGHE_NGAICHANH;2006;3000.0;67.0;-3.55;17
BANGHE_NGAICHANH;2006;6500.0;30.0;-1.93;12
BANGHE_NGAICHANH;2006;9500.0;60.0;-2.76;15
BANGHE_NGAICHANH;2006;12000.0;60.0;-3.49;15
BANGHE_NGAICHANH;2006;15000.0;60.0;-3.2;17
BANGHE_NGAICHANH;2006;20480.0;136.0;-4.9;34
BANGHE_NGAICHANH;2006;24542.0;146.0;-7.84;34
BAO DINH;2006;3905.0;110.357;-5.642;23
BAO DINH;2006;10372.0;64.559;-4.02;15
BAO DINH;2006;15237.0;57.844;-3.715;15
BAO DINH;2006;24000.0;57.844;-3.715;15
BAO DINH;2006;26282.0;57.844;-3.715;15
BAO KE DH;2000;0.0;119.0;-9.97;13
BAO KE DH;2000;3600.0;84.0;-10.94;19
BAO KE DH;2000;8900.0;52.0;-6.34;11
BAO KE DH;2000;12900.0;75.0;-3.27;24
BAO KE DH;2000;19000.0;66.0;-1.74;22
BAO KE DH;2000;25401.0;55.0;-2.95;19
BAO KE DH;2000;27800.0;48.0;-4.2;18
BAO KE DH;2000;30900.0;62.0;-3.91;12
BAO KE DH;2000;33730.0;43.0;-4.67;12
BAO THUI;2014;2000.0;20.0;-1.225;9
BAQUAN1;DH2020;0.0;54.0;-1.691;25
BAQUAN1;DH2020;1946.0;60.0;-2.092;29
BAQUAN1;DH2020;3444.0;56.0;-1.392;30
BAQUAN2;DH2020;160.0;53.0;-1.297;28
BAQUAN2;DH2020;885.0;55.0;-1.503;28
BAQUAN2;DH2020;2855.0;53.0;-1.305;26
BASI_CR;2006;0.0;441.036;-17.945;86
BASI_CR;2006;1583.0;288.372;-12.33;81
BASI_CR;2006;3418.0;225.436;-14.212;61
BASI_CR;2006;5058.0;194.257;-23.02;54
BASI_CR;2006;7221.0;231.209;-10.306;44
BASI_CR;2006;9576.0;164.759;-10.21;41
BASI_CR;2006;12217.0;147.495;-5.863;33
BASI_CR;2006;14545.0;129.854;-7.265;30
BASI_CR;2006;17372.0;90.844;-6.094;19
BASI_CR;2006;20262.0;71.055;-5.422;19
BASI_CR;2006;23672.0;76.981;-2.852;19
BASSAC;2021_SIWRP_QHPCTT;299.0;251.041331250825;-6.47;67
BASSAC;2021_SIWRP_QHPCTT;4554.0;164.204741150126;-12.24;43
BASSAC;2021_SIWRP_QHPCTT;8782.0;559.725025342316;-4.52;110
BASSAC;2006;12755.0;3036.683;-12.103;878
BASSAC;2021_SIWRP_QHPCTT;14015.0;258.827553247506;-8.11;67
BASSAC;2006;14169.0;2773.128;-11.534;861
BASSAC;2006;15667.0;2911.992;-11.154;910
BASSAC;2006;17029.0;2761.307;-11.288;869
BASSAC;2006;18484.0;2668.502;-12.218;852
BASSAC;2021_SIWRP_QHPCTT;19893.0;242.954047033308;-19.91;65
BASSAC;2006;20190.0;2666.144;-11.993;825
BASSAC;2006;21698.0;2402.948;-12.001;772
BASSAC;2006;23220.0;2283.899;-13.106;745
BASSAC;2021_SIWRP_QHPCTT;23782.0;221.172045334892;-12.68;60
BASSAC;2006;24710.0;2033.074;-12.832;656
BASSAC;2006;26204.0;1874.495;-12.7;598
BASSAC;2006;27737.0;1730.96;-12.793;557
BASSAC;2006;29250.0;1759.732;-12.457;559
BASSAC;2021_SIWRP_QHPCTT;29283.0;241.307126388565;-9.57;63
BASSAC;2006;30979.0;1604.58;-13.893;522
BASSAC;2006;32265.0;1692.075;-14.128;528
BASSAC;2006;33760.0;1609.804;-15.126;498
BASSAC;2006;35507.0;1966.446;-16.009;607
BASSAC;2021_SIWRP_QHPCTT;35550.0;321.465567578145;-19.84;84
BASSAC;2006;36978.0;2265.677;-15.298;699
BASSAC;2006;38545.0;2236.164;-15.296;681
BASSAC;2021_SIWRP_QHPCTT;39822.0;409.361303908405;-18.58;109
BASSAC;2006;39900.0;2041.092;-14.018;660
BASSAC;2006;41593.0;1685.013;-12.747;538
BASSAC;2006;43055.0;1748.15;-14.342;568
BASSAC;2006;44654.0;2191.573;-15.828;715
BASSAC;2021_SIWRP_QHPCTT;45194.0;617.65950788578;-15.44;160
BASSAC;2006;46075.0;2178.335;-17.252;714
BASSAC;2006;47932.0;1592.678;-17.792;513
BASSAC;2021_SIWRP_QHPCTT;49220.0;526.961149172583;-14.02;134
BASSAC;2006;49299.0;1927.18;-14.632;605
BASSAC;2006;50529.0;3294.823;-15.02;947
BASSAC;2006;52076.0;3273.192;-12.787;996
BASSAC;2006;53898.0;2149.868;-13.867;610
BASSAC;2021_SIWRP_QHPCTT;54215.0;436.140018685219;-18.27;110
BASSAC;2006;55414.0;3313.865;-14.49;967
BASSAC;2006;57004.0;3481.041;-13.383;1052
BASSAC;2021_SIWRP_QHPCTT;59333.0;676.996958048358;-13.75;173
BASSAC;2006;59894.0;1594.281;-14.847;395
BASSAC;2006;61677.0;1641.881;-19.242;440
BASSAC;2006;63320.0;1135.45;-14.86;372
BASSAC;2006;64650.0;860.337;-15.472;286
BASSAC;2021_SIWRP_QHPCTT;64983.0;384.473303351288;-20.22;102
BASSAC;2006;65827.0;735.184;-18.874;244
BASSAC;2006;67881.0;1049.303;-13.824;322
BASSAC;2006;69065.0;2182.544;-14.9;638
BASSAC;2021_SIWRP_QHPCTT;69611.0;871.446059702861;-16.95;222
BASSAC;2006;70557.0;1818.81;-14.818;585
BASSAC;2006;71978.0;1228.579;-18.989;396
BASSAC;2021_SIWRP_QHPCTT;73160.0;947.110043388142;-17.96;241
BASSAC;2006;73483.0;952.888;-22.756;295
BASSAC;2006;75159.0;1042.667;-22.452;338
BASSAC;2006;77242.0;1291.208;-20.039;420
BASSAC;2006;78798.0;1530.639;-20.423;461
BASSAC;2021_SIWRP_QHPCTT;80040.0;801.259489258253;-19.3;205
BASSAC;2006;81415.0;1746.676;-17.19;549
BASSAC;2006;82967.0;1529.18;-17.689;487
BASSAC;2021_SIWRP_QHPCTT;84046.0;783.003093944961;-20.06;201
BASSAC;2006;84115.0;1730.655;-18.814;553
BASSAC;2006;85530.0;1970.527;-18.893;455
BASSAC;2006;88053.0;1557.134;-29.296;448
BASSAC;2006;88968.0;1317.442;-31.31;44
BASSAC;2021_SIWRP_QHPCTT;89024.0;604.28105877406;-19.4;157
BASSAC;2006;90275.0;1009.2;-24.1;35
BASSAC;2006;91683.0;924.149;-22.09;32
BASSAC;2006;93051.0;1169.542;-19.13;39
BASSAC;2006;94245.0;1944.163;-17.26;91
BASSAC;2021_SIWRP_QHPCTT;94506.0;677.037755495072;-30.62;180
BASSAC;2006;96657.0;1885.113;-18.81;58
BASSAC;2006;97841.0;1865.11;-16.99;74
BASSAC;2006;99232.0;1650.65;-15.39;45
BASSAC;2021_SIWRP_QHPCTT;99432.0;784.720250465193;-20.15;200
BASSAC;2006;100702.0;1570.535;-13.86;50
BASSAC;2006;102291.0;1365.587;-15.91;45
BASSAC;2006;103790.0;927.921;-18.21;40
BASSAC;2021_SIWRP_QHPCTT;104208.0;1161.1459027401;-15.33;291
BASSAC;2006;105121.0;884.292;-23.84;42
BASSAC;2006;106714.0;878.362;-28.41;34
BASSAC;2006;108134.0;1226.827;-19.41;70
BASSAC;2021_SIWRP_QHPCTT;109538.0;1242.2597753609;-21.55;320
BASSAC;2006;109587.0;1213.078;-16.7;43
BASSAC;2006;110970.0;1187.178;-18.3;36
BASSAC;2006;112578.0;1461.855;-16.48;46
BASSAC;2006;114425.0;579.71;-9.99;32
BASSAC;2021_SIWRP_QHPCTT;115101.0;1009.92646221599;-16.53;260
BASSAC;2006;115766.0;452.258;-9.84;33
BASSAC;2006;117102.0;554.3;-8.61;27
BASSAC;2006;118665.0;409.513;-9.58;28
BASSAC;2006;119814.0;619.382;-6.99;33
BASSAC;2021_SIWRP_QHPCTT;120739.0;757.49764538208;-22.69;197
BASSAC;2006;121379.0;354.484;-11.41;27
BASSAC;2006;122812.0;424.844;-12.76;28
BASSAC;2006;124420.0;348.348;-10.84;34
BASSAC;2021_SIWRP_QHPCTT;125064.0;1253.95;-19.56;319
BASSAC;2006;126066.0;384.584;-12.79;27
BASSAC;2006;127641.0;500.49;-12.92;26
BASSAC;2006;129259.0;329.404;-10.88;26
BASSAC;2021_SIWRP_QHPCTT;129545.0;1096.1510962126;-23.07;277
BASSAC;2006;130755.0;1553.744;-16.31;38
BASSAC;2006;131874.0;1243.868;-14.67;42
BASSAC;2006;133461.0;1053.223;-15.66;46
BASSAC;2021_SIWRP_QHPCTT;134633.0;1138.18044657979;-19.28;236
BASSAC;2006;135626.0;786.757;-18.9;30
BASSAC;2006;137138.0;943.772;-19.14;47
BASSAC;2006;138722.0;908.026;-16.35;34
BASSAC;2006;140191.0;1283.157;-21.99;35
BASSAC;2021_SIWRP_QHPCTT;141523.0;883.522170705412;-19.41;187
BASSAC;2006;142048.0;892.928;-26.42;34
BASSAC;2006;143110.0;789.004;-18.79;39
BASSAC;2006;144812.0;678.289;-7.49;40
BASSAC;2006;146349.0;389.799;-22.6;33
BASSAC;2021_SIWRP_QHPCTT;146580.0;1006.70614254028;-35.55;210
BASSAC;2006;147740.0;1994.283;-8.36;187
BASSAC;2006;149092.0;1743.398;-5.87;98
BASSAC;2021_SIWRP_QHPCTT;149107.0;1022.9999563474578;-28.554612403100773;420
BASSAC;2006;150972.0;1304.165;-9.86;76
BASSAC;2021_SIWRP_QHPCTT;151482.0;1038.31369112864;-21.98;215
BASSAC;2006;152778.0;1862.083;-14.82;76
BASSAC;2006;154098.0;734.278;-18.06;26
BASSAC;2021_SIWRP_QHPCTT;155039.0;1550.4915423818;-18.61;319
BASSAC;2006;155523.0;1193.244;-16.45;43
BASSAC;2006;156585.0;1214.461;-14.98;52
BASSAC;2006;158647.0;1371.427;-13.69;63
BASSAC;2021_SIWRP_QHPCTT;159686.0;1304.03133698423;-18.8;327
BASSAC;2006;159948.0;1341.061;-10.37;47
BASSAC;2006;161504.0;1507.72;-8.58;42
BASSAC;2006;162915.0;1146.986;-17.16;41
BASSAC;2021_SIWRP_QHPCTT;164222.0;985.564211279321;-21.24;249
BASSAC;2006;164277.0;1216.597;-17.23;53
BASSAC;2006;165944.0;949.816;-16.99;41
BASSAC;2006;166941.0;557.856;-38.43;34
BASSAC;2006;168901.0;1076.395;-12.27;40
BASSAC;2006;170291.0;954.862;-7.7;40
BASSAC;2021_SIWRP_QHPCTT;170486.0;789.03860179136;-18.37;200
BASSAC;2006;171726.0;837.755;-11.35;42
BASSAC;2006;173443.0;551.418;-28.67;40
BASSAC;2006;174677.0;773.562;-11.41;41
BASSAC;2006;175969.0;1112.549;-9.37;70
BASSAC;2021_SIWRP_QHPCTT;176264.0;698.666457741887;-18.8;182
BASSAC;2006;177576.0;893.247;-12.6;68
BASSAC;2006;179332.0;833.48;-8.81;51
BASSAC;2006;181078.0;759.301;-16.27;35
BASSAC;2021_SIWRP_QHPCTT;181155.0;906.630070790567;-12.38;197
BASSAC;2006;182447.0;459.019;-16.39;37
BASSAC;2006;183948.0;598.48;-15.39;37
BASSAC;2006;185410.0;597.301;-14.21;32
BASSAC;2006;186710.0;452.977;-15.92;37
BASSAC;2021_SIWRP_QHPCTT;186797.0;2406.69814131263;-12.98;519
BASSAC;2006;187921.0;586.525;-12.13;43
BASSAC;2006;189272.0;587.909;-11.73;36
BASSAC;2021_SIWRP_QHPCTT;191801.0;2111.86076677862;-17.29;460
BASSAC;2006;191951.0;574.92;-11.6;33
BASSAC;2006;193028.0;545.341;-10.38;30
BASSAC;2006;194187.0;946.256;-10.85;72
BASSAC;2006;195741.0;1103.467;-8.34;86
BASSAC;2006;197327.0;1096.558;-9.72;51
BASSAC;2006;199049.0;564.19;-13.08;40
BASSAC;2006;200337.0;448.75;-31.76;29
BASSAC1;2006;1948.0;1208.787;-13.609;398
BASSAC1;2006;2753.0;1191.671;-13.782;384
BASSAC1;2006;4876.0;1245.724;-21.232;363
BASSAC1;2006;6750.0;614.408;-9.718;206
BASSAC1;2006;8252.0;690.71;-7.055;215
BASSAC1;2006;9904.0;934.386;-6.377;295
BASSAC1;2006;11424.0;462.251;-8.318;146
BASSAC1;2006;12879.0;474.475;-9.498;144
BASSAC1;2006;14444.0;539.112;-8.064;180
BASSAC1;2006;15593.0;452.858;-12.288;132
BASSAC1;2006;18508.0;465.543;-5.75;106
BASSAC1;2006;20436.0;357.25;-7.531;106
BASSAC2;2006;658.0;1015.165;-16.84;41
BASSAC2;2006;2419.0;737.792;-16.52;31
BASSAC2;2006;3895.0;802.278;-18.58;39
BASSAC2;2006;5574.0;980.452;-13.17;35
BASSAC2;2006;7007.0;961.647;-13.4;37
BASSAC2;2006;8546.0;938.388;-15.15;37
BASSAC2;2006;9805.0;842.143;-20.87;39
BASSAC2;2006;11347.0;1259.034;-16.0;55
BASSAC2;2006;12659.0;1355.446;-14.14;36
BASSAC2;2006;14283.0;1206.302;-10.96;33
BASSAC2;2006;15832.0;983.414;-13.6;36
BASSAC3;2006;884.0;946.219;-24.13;54
BASSAC3;2006;2318.0;579.496;-20.93;34
BASSAC3;2006;3906.0;449.577;-24.92;28
BASSAC3;2006;5512.0;907.254;-15.05;53
BASSAC4;2006;831.0;89.674;-2.01;25
BASSAC4;2006;7417.0;51.29;-1.27;17
BASSAC4;2006;9468.0;51.29;-1.27;17
BASSACCAM;1998;0.0;1060.0;-5.48;10
BASSACCAM;1998;2100.0;220.0;-13.38;6
BASSACCAM;1998;8100.0;520.0;-2.8;6
BASSACCAM;1998;13400.0;460.0;-10.0;6
BASSACCAM;1998;19000.0;1260.0;-4.67;11
BASSACCAM;1998;20300.0;1080.0;-2.0;9
BASSACCAM;1998;25400.0;560.0;-9.14;6
BASSACCAM;1998;30500.0;1300.0;-2.2;10
BASSACCAM;1998;35200.0;2500.0;-9.2;9
BASSACCAM;1998;40300.0;560.0;-6.0;6
BASSACCAM;1998;42300.0;540.0;-7.0;6
BASSACCAM;1998;44400.0;800.0;-2.0;8
BASSACCAM;1998;45400.0;1580.0;-1.4;11
BASSACCAM;1998;46400.0;1460.0;-3.0;9
BASSACCAM;1998;48400.0;420.0;-8.2;5
BASSACCAM;1998;50500.0;500.0;-4.1;6
BASSACCAM;1998;52600.0;940.0;-2.7;10
BASSACCAM;1998;54600.0;660.0;-3.2;7
BASSACCAM;1998;60000.0;500.0;-7.0;5
BASSACCAM;1998;65100.0;500.0;-1.7;6
BASSACCAM;1998;67100.0;900.0;-3.0;9
BASSACCAM;1998;72200.0;480.0;-5.7;6
BASSACCAM;1998;77300.0;480.0;-8.2;6
BASSACCAM;1998;84100.0;480.0;-2.0;6
BASSACCAM;1998;88000.0;600.0;-9.0;13
BASSACCAM;1998;93500.0;600.0;-9.0;13
BASSACCAM;1998;96000.0;600.0;-9.4;13
BASSACCAM;1998;99000.0;600.0;-9.4;13
BASSACCAM;1998;102402.0;600.0;-9.4;13
BASSACCAM;1998;104423.0;600.0;-9.4;13
BASSACCAM;1998;116000.0;2620.0;-6.4;14
BASSACCAM;1998;121380.0;900.0;-13.4;11
BASSACCAM;1998;122905.0;900.0;-13.4;11
BASS_E;1962;0.0;3911.54;4.0;23
BASS_E;1962;3517.0;3911.54;4.0;23
BASS_E;1962;8452.0;7348.85;-1.0;39
BASS_E;1962;16131.0;5928.65;-1.0;32
BASS_E;1962;22440.0;13030.3;-2.0;67
BASS_E;1962;31322.0;21844.9;-2.0;111
BASS_E;1962;39568.0;23912.6;-2.0;127
BASS_E;1962;47855.0;21858.1;-2.0;112
BASS_E;1962;57494.0;14737.0;-7.9;81
BASS_E;1962;66097.0;12092.1;-2.0;73
BASS_E;1962;76255.0;6326.8;-2.0;43
BASS_E;1962;84497.0;9645.78;-2.0;57
BASS_E;1962;95000.0;9402.65;-2.0;56
BASS_WEST;1962;0.0;14738.6;1.998;153
BASS_WEST;1962edit;0.0;14738.6;1.998;153
BASS_WEST;1962;7730.0;16896.5;2.002;174
BASS_WEST;1962edit;7730.0;16896.5;2.002;174
BASS_WEST;1962;14391.0;21464.3;1.874;219
BASS_WEST;1962edit;14391.0;21464.3;1.874;219
BASS_WEST;1962;19480.0;18303.4;2.007;187
BASS_WEST;1962edit;19480.0;18303.4;2.007;187
BASS_WEST;1962;24533.0;10401.6;1.253;106
BASS_WEST;1962edit;24533.0;10401.6;1.253;106
BASS_WEST;1962;29280.0;9377.48;0.999;96
BASS_WEST;1962edit;29280.0;9377.48;0.999;96
BASS_WEST;1962;35375.0;10821.7;1.47;110
BASS_WEST;1962edit;35375.0;10821.7;1.47;110
BASS_WEST;1962;40975.0;11156.8;1.482;114
BASS_WEST;1962edit;40975.0;11156.8;1.482;114
BASS_WEST;1962;47972.0;7981.69;-2.0;83
BASS_WEST;1962edit;47972.0;7981.69;-2.0;83
BASS_WEST;1962;51868.0;7048.87;-9.19;73
BASS_WEST;1962edit;51868.0;7048.87;-9.19;73
BASS_WEST;1962;56740.0;10246.7;-9.19;105
BASS_WEST;1962edit;56740.0;10246.7;-9.19;105
BASS_WEST;1962;60579.0;5641.05;-9.19;59
BASS_WEST;1962edit;60579.0;125.0;-11.51;25
BASS_WEST;1962;64835.0;5224.81;-9.19;54
BASS_WEST;1962edit;64835.0;125.0;-13.51;25
BASS_WEST;1962;67299.0;3071.39;-9.19;33
BASS_WEST;1962edit;67299.0;125.0;-14.63;25
BASS_WEST;1962;69655.0;3071.38;-6.022;33
BASS_WEST;1962edit;69655.0;125.0;-14.63;25
BASS_WEST;1962;72000.0;3071.38;-6.022;33
BASS_WEST;1962edit;72000.0;125.0;-14.63;25
BASS_WEST1;1962;0.0;9887.26;2.5;101
BASS_WEST1;1962;3504.0;19771.2;1.686;200
BASS_WEST1;1962;8894.0;21257.8;1.398;215
BASS_WEST1;1962;14638.0;23512.8;1.508;237
BASS_WEST1;1962;20000.0;21963.4;0.814;222
BAU MON;2014;2000.0;20.0;-1.225;9
BAU MON;2014;4099.0;20.0;-1.225;9
BAU NAU;2000;3650.0;118.0;-1.57;21
BAU NAU;2000;7250.0;26.0;-1.17;11
BAU NAU1;2006;0.0;145.653;-1.768;39
BAU NAU1;2006;2584.0;110.726;-2.623;34
BAU NAU1;2006;4338.0;136.959;-2.292;38
BAU NAU1;2006;6969.0;250.374;-0.929;30
BAU NAU1;2006;9246.0;199.782;-0.739;24
BAVOI_1;2014;1318.0;40.0;-2.0;7
BAVOI_2;2014;243.0;40.0;-2.0;7
BAVOI_2;2014;1578.0;40.0;-2.0;7
BAVOI_2;2014;7427.0;40.0;-2.0;7
BAVOI_2;2014;11827.0;40.0;-2.0;7
BAY HAP;2006;0.0;158.713;-3.518;39
BAY HAP;2006;2121.0;155.834;-3.106;32
BAY HAP;2006;4285.0;204.758;-2.754;36
BAY HAP;2006;6207.0;165.277;-2.792;34
BAY HAP;2006;8286.0;145.077;-2.579;33
BAY HAP;2006;10322.0;140.407;-3.8;31
BAY HAP;2006;12525.0;172.914;-4.686;33
BAY HAP;2006;14651.0;168.915;-2.326;39
BAY HAP;2006;16711.0;103.663;-3.053;28
BAY HAP;2006;18822.0;212.482;-3.534;41
BAY HAP;2006;21336.0;159.059;-3.753;45
BAY HAP;2006;23929.0;181.026;-3.501;49
BAY HAP;2006;26111.0;187.243;-4.596;47
BAY HAP;2006;28064.0;159.061;-5.277;49
BAY HAP;2006;30345.0;172.7;-7.138;45
BAY HAP;2006;32129.0;167.047;-7.535;44
BAY HAP;2006;34150.0;131.949;-6.42;38
BAY HAP;2006;36822.0;137.62;-5.25;37
BAY HAP;2006;37687.0;143.307;-5.324;35
BAY HAP;2006;39446.0;93.555;-5.567;31
BAY HAP;2006;41089.0;96.96;-6.509;29
BAY HAP;2006;42642.0;83.776;-4.491;23
BAY HAP;2006;44137.0;109.223;-3.723;27
BAY HAP;2006;45731.0;267.648;-2.79;42
BAY HAP;2006;47047.0;393.763;-2.791;45
BAY HAP;2006;48184.0;248.618;-2.964;63
BAY THUOC;2000;0.0;22.0;-2.1;9
BAY THUOC;2000;4000.0;22.0;-2.1;9
BAY THUOC;2000;8000.0;22.0;-2.1;9
BAY THUOC;2000;12000.0;22.0;-2.1;9
BAY THUOC;2000;16000.0;22.0;-2.1;9
BAY THUOC;2000;20000.0;22.0;-2.1;9
BAY THUOC;2000;24000.0;22.0;-2.1;9
BAY THUOC;2000;28000.0;22.0;-2.1;9
BAY THUOC;2000;31000.0;22.0;-2.1;9
BBCBANG;2014;2000.0;20.0;-1.225;9
BBCBANG;2014;4000.0;20.0;-1.225;9
BBCBANG;2014;5440.0;20.0;-1.225;9
BDSAUHY;2014;0.0;20.0;-3.754;9
BDSAUHY;2014;453.0;20.0;-3.754;9
BDSAUHY;2014;2000.0;20.0;-3.746;9
BDSAUHY;2014;4000.0;20.0;-3.746;9
BDSAUHY;2014;5777.0;20.0;-3.746;9
BEN BAO;2014;0.0;20.0;-1.225;9
BEN BAO;2014;2000.0;20.0;-1.225;9
BEN LONG;2014;2000.0;20.0;-1.225;9
BEN LONG;2014;4000.0;20.0;-1.225;9
BEN LUC;2001;0.0;86.0;-5.83;19
BEN LUC;2001;3650.0;76.0;-4.59;24
BEN LUC;2001;7600.0;53.0;-3.49;16
BEN LUC;2001;11350.0;54.0;-3.16;18
BEN LUC;2001;15300.0;98.0;-5.98;20
BEN LUC;2001;19300.0;122.0;-6.51;22
BEN LUC;2001;23300.0;101.0;-5.96;20
BEN LUC;2001;27150.0;107.0;-7.05;25
BEN LUC;2001;32957.0;113.0;-6.87;21
BINH CHANH;2006;0.0;322.083;-13.626;94
BINH CHANH;2006;1507.0;220.859;-17.053;62
BINH CHANH;2006;3089.0;238.654;-12.48;71
BINH CHANH;2006;4385.0;249.484;-11.394;66
BINH CHANH;2006;5836.0;268.804;-13.182;69
BINH CHANH;2006;7424.0;226.503;-10.574;64
BINH CHANH;2006;8972.0;208.03;-14.7;62
BINH CHANH;2006;14266.0;208.03;-14.7;62
BINH CHANH;2006;22500.0;208.03;-14.7;62
BINH HUNG;2014;2000.0;20.0;-1.225;9
BINH HUNG;2014;6000.0;20.0;-1.225;9
BINH HUNG;2014;9000.0;20.0;-1.225;9
BINH THANH;2000;0.0;135.0;-1.781;22
BINH THANH;2000;1892.0;27.0;-2.0;16
BINH THANH;2000;3224.0;22.0;-0.7;12
BINH THANH;2000;5400.0;27.0;-0.61;14
BINH THANH;2000;6000.0;50.0;-2.32;13
BINH THANH;2000;10000.0;50.0;-2.32;13
BINH THANH;2000;15000.0;50.0;-2.32;13
BINH THANH;2000;20000.0;50.0;-2.32;13
BINH THANH CAU;2000;0.0;135.0;-1.781;22
BINH THANH CAU;2000;500.0;135.0;-1.781;22
BINH THANH4;2000;0.0;31.0;-0.76;7
BINH THANH4;2000;7000.0;17.0;-0.7;9
BINH THANH4;2000;11000.0;21.0;-1.1;9
BINH THANH4;2000;15719.0;22.0;-2.16;10
BINH TRUNG;2000;0.0;20.75;-1.6;9
BINH TRUNG;2000;4000.0;20.75;-1.6;9
BINH TRUNG;2000;9000.0;20.75;-1.6;9
BINH TRUNG;2000;14000.0;20.75;-1.6;9
BINHPHAN;2003;0.0;87.0;-1.5;46
BINHPHAN;2003;560.0;87.0;-1.5;46
BINHPHAN;2003;3500.0;87.0;-1.5;52
BINHPHAN;2003;4178.0;87.0;-1.5;46
BINHPHU_BAPHO;1996;0.0;63.0;-3.002;20
BINHPHU_BAPHO;1996;3865.0;63.0;-2.975;22
BINHPHU_BAPHO;1996;6748.0;77.0;-3.3;21
BINHPHU_BAPHO;1996;7776.0;52.0;-2.591;17
BINHPHU_BAPHO;1996;8981.0;56.0;-2.879;18
BINHPHU_BAPHO;1996;9410.0;107.0;-2.62;28
BINHPHU_BAPHO;1996;11822.0;53.0;-2.769;20
BINHPHU_BAPHO;1996;12460.0;108.0;-3.28;26
BO BO;2000;0.0;33.0;-2.8;7
BO BO;2000;5183.0;33.0;-2.8;7
BO BO;2000;9327.0;30.0;-2.8;9
BO BO;2000;10305.0;30.0;-3.0;9
BO BO;2000;14319.0;32.0;-3.0;10
BO BO;2000;15285.0;32.0;-3.0;10
BO BO;2000;19367.0;30.0;-3.0;8
BO BO;2000;24532.0;39.0;-3.0;6
BO THAO;2000;0.0;178.0;-4.52;15
BO THAO;2000;2000.0;178.0;-4.52;15
BO THAO;2000;6000.0;130.0;-2.15;15
BO THAO;2000;12000.0;82.0;-0.76;8
BO THAO;2000;16000.0;178.0;-6.02;15
BO THAO;2000;20000.0;178.0;-6.02;15
BODOI;2014;0.0;30.0;-1.5;7
BODOI;2014;4806.0;30.0;-1.5;7
BOENGPHAO;1962;0.0;6841.82;4.2;40
BOENGPHAO;1962;3450.0;8674.44;4.0;50
BOILOI;DH2020;898.0;50.0;-2.633;25
BOILOI;DH2020;2458.0;54.0;-2.361;28
BOILOI;DH2020;3517.0;52.0;-1.915;29
BON THUOC;2014;0.0;20.0;-1.529;9
BON THUOC;2014;2000.0;20.0;-1.225;9
BON THUOC;2014;3000.0;20.0;-1.529;9
BON THUOC;2014;6000.0;20.0;-1.529;9
BON THUOC;2014;9000.0;20.0;-1.529;9
BON THUOC;2014;12916.0;20.0;-1.529;9
BON THUOC1;2014;0.0;20.0;-1.529;9
BON THUOC1;2014;2000.0;20.0;-1.225;9
BON THUOC1;2014;3000.0;20.0;-1.529;9
BON THUOC1;2014;4000.0;20.0;-1.225;9
BON THUOC1;2014;6372.0;20.0;-1.529;9
BON THUOC1;2014;9000.0;20.0;-1.529;9
BON THUOC1;2014;12916.0;20.0;-1.529;9
BON THUOC2;2014;0.0;20.0;-1.529;9
BON THUOC2;2014;2000.0;20.0;-1.225;9
BON THUOC2;2014;3000.0;20.0;-1.529;9
BON THUOC2;2014;4000.0;20.0;-1.225;9
BON THUOC2;2014;6450.0;20.0;-1.529;9
BON THUOC2;2014;9000.0;20.0;-1.529;9
BON THUOC2;2014;12916.0;20.0;-1.529;9
BON TONG;2000;0.0;201.0;-1.14;16
BON TONG;2000;4085.0;201.0;-1.14;16
BON TONG;2000;7022.0;201.0;-1.14;16
BON TONG;2000;9309.0;201.0;-1.14;16
BON TONG;2000;13556.0;201.0;-1.14;16
BON TONG;2000;15500.0;201.0;-1.14;16
BON TONG;2000;15550.0;25.5;-2.1;9
BON TONG;2000;27000.0;25.5;-2.1;9
BON TONG;2000;27500.0;25.5;-2.1;9
BON TONG;2000;36200.0;25.5;-2.1;9
BON TONG;2000;43200.0;25.5;-2.1;9
BONG BINH;2014;2000.0;20.0;-1.225;9
BONG BINH;2014;4000.0;20.0;-1.225;9
BONG BINH;2014;6000.0;20.0;-1.225;9
BONG BINH1;2014;2000.0;20.0;-1.225;9
BONG BINH1;2014;4000.0;20.0;-1.225;9
BONG BINH1;2014;6000.0;20.0;-1.225;9
BONGBONGNHO;2014;0.0;30.0;-1.5;7
BONGBONGNHO;2014;4659.0;30.0;-1.5;7
BONGLOT_CR;2006;5855.0;53.407;-2.935;16
BONGLOT_CR;2006;13905.0;102.507;-5.378;28
BOSAU_BAISAY;2003;0.0;80.0;-1.5;29
BOSAU_BAISAY;2003;680.0;80.0;-1.5;29
BOSAU_BAISAY;2003;1283.0;80.0;-1.5;29
BOSAU_BAISAY;2003;3556.0;80.0;-1.5;29
BRANCH AA;DUMMY;0.0;50.0;-5.0;5
BRANCH AA;DUMMY;3000.0;50.0;-4.0;5
BRANCH AA;DUMMY;6000.0;50.0;-4.0;5
BRANCH AA;DUMMY;9000.0;50.0;-4.0;5
BRANCH AA;DUMMY;12000.0;120.0;-5.0;5
BRANCH AB;2015;350.0;35.0;-3.5;4
BRANCH AB;2015;3500.0;40.0;-3.5;4
BRANCH AB;2015;5400.0;60.0;-4.0;4
BRANCH AC;CAD;2370.0;60.0;-5.52;25
BRANCH AC;CAD;11490.0;132.0;-8.12;27
